,aggregate_gene_expression
ARF6,1429.0
HEXIM1,1143.0
LOC106506878,936.0
EHHADH,1059.0
NOX5,1066.0
RIN2,966.0
CASD1,839.0
STRADB,2472.0
CYTH3,686.0
DGKI,1549.0
PLCL2,1311.0
ZSCAN16,1691.0
SMARCAD1,623.0
LOC100524613,1090.0
LTB4R,1816.0
ARIH1,1351.0
SEPT8,1229.0
TEFM,1246.0
CLASP1,1211.0
ACOT11,887.0
POLR2H,1104.0
PTX4,1840.0
DBX2,1159.0
DENND6B,1385.0
RPL12,654.0
RPGRIP1L,614.0
ARMCX3,1948.0
AP3D1,865.0
TUBA1B,414.0
CLIC5,2280.0
MIGA1,1236.0
NFKB1,942.0
NPC1L1,1714.0
BTF3,988.0
RAB24,515.0
SLAMF1,1387.0
LOC102161631,1308.0
TPCN1,1165.0
GBA2,1451.0
LOC110257828,591.0
PIK3AP1,1024.0
LOC102165975,1928.0
MTMR3,1160.0
LOC110262224,1172.0
LOC110260389,1353.0
LOC106507512,849.0
WWC2,1086.0
TMEM8A,533.0
WWTR1,971.0
CD44,793.0
STK38,480.0
SPATA22,1307.0
ECM1,90.0
LSM5,1121.0
SEPT14,1553.0
MICALL1,1037.0
DYNC1I2,260.0
WNT16,2131.0
LOC106507395,1164.0
CRIM1,473.0
LOC102161653,1817.0
SRSF2,1419.0
MSL1,1056.0
DTX3,697.0
LOC110259247,2208.0
SYNRG,1320.0
LMNA,825.0
FUT4,1407.0
LOC110255960,1303.0
LOC106507341,1477.0
NAA15,1096.0
LOC110255462,1495.0
SLF1,833.0
DUSP18,1392.0
YTHDC2,735.0
TBC1D8,1947.0
LAT2,851.0
LOC102166460,990.0
POC5,1631.0
SERTM1,1282.0
LZTFL1,1297.0
GIMAP5,1199.0
TGFBI,166.0
DHX15,922.0
LAP3,489.0
MMP25,1546.0
TDRD1,1552.0
PRELP,119.0
NUP98,894.0
SLC2A6,1037.0
BIN3,587.0
GTF2E2,413.0
PGAP3,1041.0
RUBCNL,1132.0
ANKRD23,2817.0
FCHSD2,805.0
CRK,1398.0
NR2F2,146.0
LGMN,318.0
CNTLN,424.0
MTFMT,968.0
PACSIN3,1493.0
PPP1R42,1329.0
LOC110257519,1199.0
PRPF6,539.0
IFNAR2,847.0
LOC110255857,1260.0
ADAMTS1,163.0
PPP1CB,1057.0
ABRAXAS2,1166.0
SNAP23,762.0
HMGN2,880.0
TCF7,1281.0
ADAM11,705.0
TFAP4,1330.0
LOC110257001,1137.0
MIB2,577.0
DDX21,378.0
LOC110261469,1323.0
BCL2L11,984.0
PDGFC,1300.0
SDHB,1346.0
FMNL3,1207.0
STOM,772.0
LOC106505102,936.0
HSP90AB1,534.0
ULK1,1124.0
LOC110261588,1402.0
SMIM10,1916.0
DPP4,1601.0
LOC110257516,1905.0
ZMYM2,885.0
RAD23A,1193.0
TGS1,570.0
USP54,1678.0
LOC100523747,1004.0
ANKIB1,871.0
SLAMF8,1079.0
LRRC45,492.0
LOC100158035,1536.0
SLA,822.0
EPHA10,1125.0
ZNF706,1262.0
C3,70.0
PTDSS2,1066.0
MUT,728.0
ELMO2,482.0
PHYH,1103.0
DUSP22,1606.0
LOC102162728,1190.0
PMP22,192.0
ST13,717.0
BCDIN3D,1122.0
IMMT,1628.0
CCDC15,816.0
ABTB1,900.0
TOPORS,391.0
GPR152,1375.0
GNB4,708.0
S1PR1,832.0
LOC102164598,1175.0
LOC106505670,1076.0
TMEM260,815.0
PRKAB2,1237.0
LOC110261111,1026.0
ARSJ,606.0
TEDDM1,1169.0
DNAJC13,566.0
PGRMC1,1921.0
ERICH5,1284.0
ELF5,1506.0
TEX15,1610.0
FAM13B,598.0
KLHL31,2881.0
RHOBTB3,1046.0
DECR2,918.0
HERC4,1156.0
LOC100623504,1505.0
MGAT4B,700.0
FSD1L,1226.0
LOC110256042,1787.0
BCL2L1,554.0
HNRNPD,1046.0
LOC102164985,2062.0
ARL13B,578.0
LOC100522141,1306.0
LDLR,497.0
STOML3,1142.0
LOC106508340,1359.0
GTF2I,927.0
LOC110260975,1101.0
CA12,937.0
LOC110261138,1635.0
MIS12,1003.0
SVEP1,1137.0
SLC29A1,1546.0
PIGV,1422.0
KDM5C,1252.0
LOC110261282,1333.0
LOC106509979,853.0
BRCA1,799.0
KIF9,2029.0
LOC106505784,1167.0
FUT2,970.0
FAM19A3,1634.0
BCAT2,1231.0
SLC2A3,1259.0
LOC106504312,1118.0
CABLES1,978.0
PLCL1,1051.0
KCTD18,1248.0
LOC106508361,1669.0
IFT81,895.0
FOLH1B,668.0
SMIM5,4134.0
LOC110255534,1318.0
GALNT1,168.0
EIF1B,1045.0
CS,1229.0
TUSC3,1425.0
TRABD,907.0
ERCC4,842.0
LOC110257221,1321.0
SMIM7,1174.0
LOC106510044,2255.0
MYLK3,1594.0
LOC106507705,1421.0
SMNDC1,954.0
BBS4,752.0
FAM110C,1541.0
LOC106510122,1765.0
TCERG1,785.0
NDFIP1,558.0
ANKS1A,1450.0
COLEC12,443.0
HPS1,1081.0
RAD23B,908.0
LOC102164671,1339.0
LOC100514905,1726.0
P2RY13,703.0
NDUFS7,2387.0
ITGB5,644.0
CSNK1D,1532.0
MEMO1,1167.0
GNG10,322.0
SERPINF1,208.0
AGBL3,1110.0
ACBD4,1396.0
RRAS,436.0
LOC110256838,1177.0
LMAN1,716.0
FAF2,1183.0
WTAP,868.0
SDF4,816.0
GSE1,668.0
RRAGD,1509.0
AP1B1,817.0
GPR183,937.0
HTRA1,102.0
ZC2HC1A,1168.0
ATG5,1658.0
LOC110256635,1163.0
CRTC2,949.0
HNRNPUL1,647.0
NPM1,613.0
LOC110260830,1889.0
GPR137B,837.0
PHKB,963.0
LOC110256811,1643.0
GABPA,1228.0
OMG,1098.0
SEPT12,1485.0
FGL1,961.0
CERS4,1427.0
MFGE8,691.0
PAPD5,707.0
YARS2,930.0
LOC100518170,3253.0
LOC100511705,1526.0
LOC110260336,2215.0
COL21A1,27.0
AMOTL1,426.0
RALA,853.0
GPI,1597.0
TYW1,1390.0
LOC110261323,1072.0
IER5,816.0
EP400,652.0
FAM43A,234.0
AGBL1,1289.0
PCGF3,998.0
HYAL4,1113.0
CHKB,935.0
TK2,457.0
GIMD1,1583.0
LOC110255681,1327.0
POMT1,931.0
LOC106508822,1223.0
RPS6KA5,1112.0
C5H12orf71,920.0
PLA2G7,2040.0
ANKRD28,547.0
TP53I11,1012.0
C2H5orf30,1161.0
ACVR1,987.0
LOC110255376,2123.0
DSP,1522.0
USP32,864.0
TTC7B,1183.0
LOC110260579,1054.0
LOC106504853,1670.0
PLA2G4F,1196.0
RNF148,1891.0
ZNF577,1045.0
MAT2B,703.0
MSN,265.0
TXLNG,1515.0
CNPY3,1199.0
CAND1,688.0
SLA-DRB1,101.0
MGAT1,689.0
LOC100155488,1183.0
NUB1,661.0
LOC100627241,963.0
CITED2,2794.0
LOC102165197,1214.0
LARP1B,1510.0
LOC110255320,0.0
LOC102163283,1521.0
SLA-DRA,153.0
LOC102166826,1093.0
SH3BGR,2529.0
NEK1,1015.0
ZBTB41,688.0
MX2,503.0
FAM186A,1357.0
RALBP1,365.0
SH3KBP1,612.0
SUSD5,1031.0
P4HA3,1003.0
PSMC6,1229.0
LOC110259457,793.0
PLEKHM2,1216.0
ZNF618,420.0
LOC106509613,856.0
SWT1,489.0
TLN1,628.0
ACOD1,1032.0
PHOSPHO2,972.0
KIAA0355,1124.0
GATA4,1328.0
ZFP62,705.0
PPIA,534.0
RAB7B,813.0
ENO1,901.0
LOC110255247,1183.0
LOC106509289,857.0
RGS13,1551.0
THNSL1,1153.0
LOC110256324,1934.0
POGZ,791.0
SRR,1078.0
WDSUB1,1767.0
FAM50A,670.0
CDC27,1177.0
BMP10,1134.0
PRKN,1192.0
FAM3C,442.0
SPO11,1037.0
AOX4,2450.0
LOC110256941,979.0
NME3,870.0
ANO6,98.0
WRAP73,671.0
LOC110255655,1296.0
LOC106509905,1074.0
IFITM3,46.0
LOC100153598,935.0
FBXL3,983.0
TM9SF4,977.0
LOC110259533,1698.0
ZNF771,1801.0
ALG10,869.0
TBC1D23,989.0
WHAMM,969.0
CACUL1,1044.0
NES,255.0
LOC106509843,1124.0
C8H4orf33,1278.0
NCAM2,1318.0
LOC110261718,1138.0
LOC100520248,1202.0
RAB3IP,1717.0
ARHGEF5,1625.0
ADAMTS6,1269.0
HIBCH,1155.0
MICAL3,1393.0
KLHDC10,892.0
TUBB,618.0
ITGA10,1193.0
FAM19A1,1065.0
LOC106506547,584.0
NRXN3,370.0
LOC106507740,1366.0
LOC110255668,1070.0
OTOGL,1603.0
ZNF329,440.0
CHML,926.0
PITPNB,906.0
PCCA,565.0
LOC106508034,1049.0
SOX11,616.0
CNNM1,1036.0
LOC100516424,1025.0
MTUS2,1190.0
VWA2,1234.0
ATXN7L1,1081.0
LOC110256135,1382.0
LOC100621455,1256.0
CCDC28B,1028.0
MARVELD2,1003.0
LOC110260712,1962.0
GFRAL,1141.0
LOC110256300,1949.0
TBCK,839.0
TRIP4,1155.0
UQCRB,1712.0
GPC3,108.0
PTCHD3,1141.0
RGL1,234.0
RABL3,1127.0
SQLE,692.0
LOC106509181,1233.0
FAM91A1,879.0
IBTK,955.0
NME9,862.0
DSCC1,1153.0
LOC100626276,737.0
ELF1,590.0
GPAA1,706.0
CELF3,1322.0
PI15,30.0
CHRNB1,746.0
PICALM,679.0
SLA-DQA1,163.0
RAB30,1346.0
LOC102168016,1310.0
LEMD2,762.0
N4BP2L1,1794.0
ALS2CL,931.0
KRT10,1361.0
DNAI2,1003.0
LOC106508237,2417.0
RARB,794.0
LOC110262252,1282.0
PRKACA,1147.0
TMX1,970.0
CWC27,368.0
DCUN1D3,1119.0
SLC9A9,325.0
P2RX3,1470.0
PAN2,865.0
TOGARAM1,887.0
SERINC1,763.0
TRIM28,678.0
RANBP9,1481.0
PKLR,1320.0
LOC110259239,1478.0
RPL9,1097.0
EZR,813.0
CHEK2,756.0
USF2,895.0
ZBTB47,1930.0
LOC106507156,1338.0
ALCAM,1152.0
LOC100623116,1132.0
LYVE1,94.0
LSM8,1709.0
LOC110257726,2511.0
BTRC,1014.0
ARPIN,708.0
LOC110255830,1192.0
LOC110261691,1444.0
GRN,445.0
CEBPZ,635.0
CSAD,946.0
COBLL1,1050.0
ASB5,1290.0
LNPK,843.0
DEDD2,1106.0
LOC110255516,1281.0
LOC110257412,1591.0
LRP10,681.0
LOC110256001,778.0
LOC110260702,1962.0
SSBP4,270.0
C7H6orf229,951.0
LOC102161916,1383.0
PDZD9,1636.0
PFKFB4,1255.0
RHBDL2,1292.0
LOC110255426,1073.0
LOC100155468,1144.0
LOC100522725,1669.0
GPAT4,1007.0
AP5Z1,693.0
MAP3K21,936.0
NEK9,1030.0
DTX2,1142.0
NXPE2,1066.0
NISCH,936.0
PGM2,987.0
GPR75,789.0
SIMC1,987.0
PDSS2,1094.0
ACTN1,1449.0
HRC,1176.0
NAALADL1,1019.0
LOC102158799,1232.0
ERMARD,1074.0
ODF2,1135.0
PDGFD,531.0
PPP2R5A,1077.0
FEM1B,1095.0
SGTB,1281.0
LOC106507220,814.0
LOC100622535,793.0
WBP1L,955.0
LOC110260981,898.0
PARD3,368.0
FXR2,1435.0
LARS,695.0
RAB3GAP1,1349.0
ZNF608,540.0
SLC12A9,734.0
TUBA1A,255.0
LOC110261689,957.0
IWS1,871.0
LOC100516295,522.0
ING1,1189.0
MAFB,71.0
ACAD10,1450.0
SRGAP3,896.0
LOC106509334,1344.0
FAM13C,1231.0
SPATA2,1361.0
TRIAP1,1229.0
CAV1,559.0
CSPP1,620.0
LFNG,217.0
AEBP2,1237.0
DOK7,1886.0
SYNC,1197.0
PHLDA1,999.0
VCAM1,176.0
LOC110259405,1040.0
LIMA1,81.0
MXRA8,315.0
STARD3NL,904.0
ARL6IP1,1136.0
ARL11,904.0
LOC102163526,1165.0
USP14,1239.0
KIAA0513,607.0
IL11RA,774.0
ZMYM6,734.0
KMT2D,1172.0
LOC106506477,1078.0
YME1L1,1167.0
LOC106507303,762.0
LOC102723301,855.0
EHD4,698.0
RARRES2,105.0
ADPRHL1,1209.0
LOC102167294,726.0
RAD54L2,928.0
LOC110259241,1103.0
TAOK2,661.0
LOC102159995,1184.0
GCK,1669.0
LOC110261526,1222.0
ZFYVE28,930.0
ERICH6B,1176.0
LOC100624191,679.0
COASY,832.0
LOC106508334,1375.0
ZNF131,887.0
ASB11,1820.0
FAM13A,944.0
RMND5A,1150.0
ALDH1L2,626.0
RNF139,1318.0
NAB1,738.0
DIP2C,1200.0
FAN1,786.0
LOC110257576,1484.0
LOC110259333,1347.0
EGLN1,889.0
CHCHD6,871.0
ARMC1,600.0
CUL4A,979.0
NDUFC2,2041.0
LOC100738955,1016.0
ANKRD27,1018.0
LOC110256581,1501.0
LOC110262246,1062.0
LOC100738003,505.0
TBCE,876.0
GALNT11,918.0
CASZ1,1856.0
PPM1L,1593.0
TENM3,1820.0
LOC110262081,726.0
LOC106510452,1174.0
CBX6,554.0
EIF5A,820.0
TTC23,979.0
OSBPL9,1020.0
LOC110260387,1135.0
NEIL2,1435.0
CSE1L,760.0
LOC110261268,2914.0
PTPN21,1598.0
ATL2,1305.0
USP48,684.0
PIR,1344.0
CASP2,1145.0
MDN1,912.0
FEM1C,791.0
ENG,146.0
TMEM134,1226.0
LOC106508849,587.0
LOC106509384,1385.0
ANKLE1,1100.0
LOC110259932,1241.0
SELENOK,1018.0
ECHS1,626.0
LOC106505735,1199.0
TM9SF3,641.0
SULT1E1,359.0
ATP9A,727.0
CEP112,141.0
LOC100524727,2029.0
LHFPL5,938.0
FARP2,750.0
SNTA1,1939.0
LDB1,1052.0
IDH2,1067.0
LOC110259349,1490.0
AFTPH,943.0
RSL24D1,949.0
B3GNT9,919.0
RBM45,542.0
RWDD1,255.0
RBM38,1269.0
LOC110256119,1038.0
MTF2,819.0
ZFAND6,1046.0
PDE4A,905.0
POMT2,1070.0
HDGFL3,461.0
RAPH1,255.0
LOC100739688,1073.0
SORT1,1776.0
FYN,452.0
SYT17,1157.0
TMEM259,1195.0
UBL3,616.0
LOC102159363,1522.0
MKNK2,1177.0
KCTD9,693.0
ZBED3,1126.0
NCOA6,595.0
LOC102165609,1478.0
GPSM2,755.0
TRPV2,401.0
LOC110257905,4.0
KIF26B,1392.0
RNF10,737.0
THAP2,890.0
GNAO1,1581.0
LOC102157807,1247.0
TMEM135,607.0
MILR1,1008.0
LOC100620814,993.0
RAI1,1320.0
GNE,903.0
RHOA,1126.0
LOC110259509,1153.0
LOC106510468,995.0
INTS6L,960.0
VWCE,1132.0
SPATA31D1,1404.0
HM13,1012.0
UBE4B,1237.0
KCND3,1005.0
NSD2,443.0
LOC106504338,1514.0
NOS1,1142.0
GNG8,1384.0
CORO6,1458.0
ZC3HAV1L,1069.0
CCDC191,475.0
PLAGL2,698.0
WDTC1,795.0
LOC100156967,1719.0
SHMT1,322.0
NCL,295.0
C13H3orf67,947.0
DENND6A,754.0
CCP110,615.0
PPT2,789.0
OSBPL1A,734.0
ZNF19,1289.0
OBSL1,1041.0
LOC110255764,780.0
PRRC2A,650.0
MFF,1404.0
LOC110255546,853.0
DFNA5,1116.0
PYROXD1,1025.0
LOC110260249,1087.0
USP53,903.0
METAP2,538.0
LOC100625711,1721.0
C14H12orf65,884.0
DARS,917.0
LOC100523244,659.0
SRBD1,428.0
GPR148,1937.0
LOC102157696,493.0
PTAFR,1211.0
DDX42,324.0
MAGI2,1042.0
LOC106504926,1442.0
LOC110257285,782.0
LOC100518097,839.0
LOC100737051,946.0
TCOF1,484.0
LOC102166211,1192.0
IGF2BP3,563.0
MTMR14,570.0
AHR,449.0
XXYLT1,1145.0
LOC106510528,1344.0
TOPAZ1,442.0
RNF111,789.0
RIMKLA,869.0
VDAC2,1514.0
HELLS,388.0
PRNP,851.0
PPP2R5E,961.0
LOC106509133,981.0
SRCAP,978.0
TXN2,704.0
LOC110256741,1260.0
FGGY,967.0
DZIP3,1590.0
INPP5K,912.0
LOC102158191,840.0
TFEC,671.0
COX6B,1862.0
EFCAB1,2388.0
LOC110261247,1270.0
SCAI,758.0
LOC110261940,1182.0
PCMTD2,1352.0
HSD17B4,1318.0
POPDC2,1542.0
SORBS3,497.0
FLRT2,205.0
KRAS,1475.0
MORF4L2,1095.0
NAALAD2,803.0
ART4,520.0
ANKRD40,1085.0
LOC110261527,984.0
DHX29,400.0
PGRMC2,1287.0
LOC102163721,851.0
S100A10,158.0
LOC110260827,1108.0
LOC106508141,798.0
LOC110261422,1018.0
LOC110256020,1789.0
CD300A,1029.0
MAU2,1537.0
SMARCE1,571.0
LOC102167618,1149.0
NTSR2,1272.0
PPWD1,736.0
LOC110255622,1286.0
AZIN1,999.0
LOC110255582,1218.0
B3GALNT2,1207.0
PPP1R35,855.0
LOC110261275,1071.0
ATP5J2,1284.0
DSEL,79.0
PSPN,1426.0
PRKCB,452.0
LOC110260921,2113.0
RILPL2,651.0
LOC100523684,1048.0
ATP5G1,1618.0
HAND2,1875.0
LOC102165237,761.0
ALMS1,545.0
LOC110255537,1563.0
THUMPD2,817.0
VPS41,1084.0
ERBB4,2510.0
SESN3,245.0
APLP2,717.0
SLC27A6,105.0
CD34,483.0
LOC100519808,746.0
IFT88,688.0
CHST7,647.0
COMT,1509.0
ZNF428,906.0
C17H20orf194,1023.0
CUL5,902.0
GGA2,977.0
ANKRD49,377.0
LOC110255698,1241.0
RFXAP,1339.0
PTPRA,569.0
LOC106510193,1010.0
LOC100517800,1597.0
NUP62CL,931.0
TMEM131L,763.0
SLC22A13,1141.0
SPTLC2,863.0
FOXH1,1119.0
LOC106508944,2185.0
EPHA6,1402.0
XPO6,580.0
UFL1,744.0
TMED10,680.0
RAB2A,432.0
LOC106510388,1151.0
PSMD2,700.0
LOC110261129,1061.0
MCRIP1,1123.0
LOC110257138,3772.0
CLPTM1L,753.0
DCX,754.0
IRF3,525.0
S100Z,1095.0
ARHGAP12,756.0
HBS1L,863.0
LOC100623270,686.0
OAS2,150.0
TRIM58,1244.0
NDUFAF3,2272.0
DIS3L2,728.0
HES4,1097.0
LOC106509590,845.0
LOC100158011,1155.0
SGSM1,820.0
NTN5,1055.0
SLC18A1,801.0
RNF220,963.0
RABIF,869.0
AUNIP,774.0
GLYR1,1182.0
DMXL2,1156.0
IL34,1707.0
ERCC2,1625.0
LOC106506835,987.0
IQCF3,1676.0
MMP23B,623.0
COMTD1,1426.0
PPP4R3B,917.0
NARFL,997.0
SLC37A2,1585.0
SSFA2,459.0
XYLT1,620.0
EEF1D,621.0
EXT1,410.0
MFAP3L,1311.0
HDDC3,1029.0
SLC35E3,1038.0
C3H16orf52,1033.0
ATP13A4,1067.0
CHRDL1,763.0
LOC100521529,743.0
WDR45,1617.0
LOC106507939,1016.0
DCT,966.0
AK4,921.0
CKAP2L,1177.0
UBQLN1,949.0
PTP4A1,703.0
ATP2C1,846.0
NMT1,267.0
MIDN,918.0
DNM3,1385.0
GABBR1,204.0
DPPA2,1063.0
FCHO1,1177.0
DDX18,573.0
CCL2,160.0
PTGIR,1019.0
GIMAP6,285.0
PIK3IP1,892.0
SCARB1,695.0
LOC110259924,1117.0
SYPL1,901.0
TDRD3,585.0
DCAF1,788.0
KIF13B,558.0
DDOST,772.0
LOC100514038,1244.0
LOC110262320,1668.0
USP1,399.0
LOC102157576,1130.0
LOC100522143,978.0
LOC110257125,716.0
COL5A3,169.0
ABCC1,902.0
XDH,1188.0
CDADC1,947.0
POP1,1474.0
KIF3A,560.0
LOC110261313,1240.0
LOC110255685,1163.0
SAP30L,389.0
KCNAB1,746.0
FARP1,320.0
TASP1,779.0
FAP,91.0
PRMT3,854.0
LOC102158650,647.0
SBF2,1024.0
LOC110257936,695.0
HMGXB3,704.0
LOC102166702,1158.0
LOC110259936,1101.0
C1H9orf43,1466.0
MSRB3,1970.0
LOC110261115,1483.0
ZNF449,668.0
GINS2,725.0
RPL4,463.0
PELO,439.0
GNPTAB,790.0
TMEM123,658.0
LOC106510483,1017.0
METRNL,957.0
C9H1orf27,685.0
LOC110259964,783.0
LOC110261227,1202.0
LOC110259155,620.0
LRRCC1,697.0
STXBP5,741.0
LRRC39,849.0
NDUFS8,1213.0
PFN2,1137.0
GPR156,740.0
NELFCD,932.0
ATF2,990.0
SLC22A5,1043.0
GPS2,383.0
LOC110260762,980.0
CDK10,1026.0
LOC106507373,2097.0
ARL5A,540.0
LOC110255951,1117.0
PNKP,763.0
SRRT,621.0
TET1,333.0
RABGEF1,772.0
ILF3,967.0
LOC102165061,1211.0
DEGS2,936.0
SKIV2L2,667.0
DLGAP4,504.0
TANGO2,697.0
LOC106508762,730.0
CCDC83,918.0
LOC106505748,1102.0
RNF170,747.0
ERICH1,650.0
TRIM23,904.0
ZFPM2,497.0
FAM105A,103.0
SPATA18,905.0
ZNF646,1043.0
KIAA1217,1207.0
RCOR3,1060.0
ZFR,745.0
ATP5G3,2038.0
STRN4,1046.0
LOC106507918,1072.0
FOXN1,1434.0
LOC102158443,1277.0
PLEKHJ1,896.0
DNAJC6,1022.0
ATP5O,1389.0
ACO1,1012.0
DGKE,688.0
PPM1A,1265.0
CPED1,1870.0
UBA3,866.0
LOC110259899,859.0
LOC100736974,396.0
ATG4C,334.0
ZC3H15,367.0
EIF4H,839.0
FAXC,2337.0
LOC106510601,1212.0
LOC106504434,1351.0
LSMEM1,937.0
ORC3,913.0
ATP8B4,941.0
SLC35E4,1352.0
SLC35B2,1751.0
CCDC6,1511.0
MDH1,1631.0
ZBTB21,1491.0
LRRC38,967.0
DPF2,1145.0
SELENBP1,156.0
LOC102164518,921.0
CPEB2,1120.0
TBC1D1,346.0
OSTF1,266.0
LOC110257806,986.0
JMY,921.0
DEAF1,859.0
SF3A2,752.0
LOC110260052,907.0
BBS1,560.0
C5H12orf73,1170.0
SPOP,681.0
UBFD1,920.0
LOC100523745,1222.0
TFEB,1072.0
LOC110260359,988.0
LOC100737821,1144.0
MMP14,540.0
DCP1A,874.0
HERC6,116.0
TGM2,490.0
TSHZ1,2197.0
DLGAP1,813.0
KCNIP3,1024.0
PSMD1,526.0
LOC100523736,873.0
LOC106508431,1354.0
RING1,791.0
COIL,678.0
PCSK6,564.0
COPG1,919.0
ICOSLG,126.0
CNOT9,1078.0
LOC110259487,1062.0
LOC110259689,1266.0
YAF2,739.0
MYO1D,856.0
LOC110255519,1128.0
SLC22A15,567.0
SPSB3,760.0
KIAA1958,605.0
ABR,580.0
NT5E,795.0
LOC102161921,572.0
MBD6,1114.0
LOC102161654,932.0
PRDM10,687.0
GSTCD,1429.0
LOC100737660,597.0
LOC102167315,704.0
PTBP3,232.0
TMTC3,755.0
ADAMTSL4,499.0
SUPT3H,929.0
PLXNB2,533.0
CRP,695.0
LOC110255851,827.0
OTOF,810.0
LOC110259515,1440.0
LOC102163705,782.0
MICU3,1088.0
HDGF,878.0
C2H19orf43,727.0
NRDC,503.0
ACBD6,785.0
LOC106509653,1082.0
MED23,1099.0
ETNK1,1015.0
LOC100514068,429.0
LOC106510670,921.0
PGD,1159.0
SUCNR1,830.0
TARBP1,876.0
ARAP3,63.0
MAFG,442.0
MAP2K2,671.0
CDPF1,1805.0
C1R,134.0
ATP1B4,4719.0
SMAP1,379.0
GFPT1,1114.0
OTULIN,486.0
NUP58,736.0
ISM1,1033.0
MYNN,946.0
HIP1,886.0
XPOT,908.0
DCAF5,998.0
AHDC1,948.0
LOC110261199,783.0
TAPT1,854.0
CRY2,1830.0
NIPA2,799.0
LOC100522887,147.0
CNMD,784.0
AP3B1,303.0
LOC110255912,892.0
SMARCD3,595.0
UBXN2B,1228.0
ORAOV1,813.0
AIFM1,882.0
LOC110259905,1227.0
RAB5A,732.0
PLEKHG1,185.0
LOC102167126,1048.0
NBEAL2,937.0
RIC8B,720.0
C4BPA,171.0
CLVS2,972.0
SHC4,1007.0
BRD8,634.0
LOC106504367,1128.0
LOC110255540,1074.0
MAP4K3,429.0
TBC1D17,955.0
AP1G1,776.0
MTO1,1023.0
FSTL4,927.0
CEP70,570.0
CAPN15,997.0
MOBKL3,1041.0
LOC106504492,1236.0
SET,705.0
CREM,1489.0
RASA3,65.0
ABCF3,890.0
LOC110255463,955.0
STRIP2,1356.0
PHF20,401.0
MCCC1,333.0
LOC100736710,1915.0
C6H1orf228,788.0
GPR137C,1731.0
SLC27A4,994.0
RAB28,1545.0
FAM83D,999.0
ERI2,979.0
COX5B,1650.0
ZNF713,1358.0
DHX40,629.0
F2RL2,88.0
IDO2,1239.0
CLHC1,1282.0
ARHGEF40,463.0
MUC20,690.0
BICC1,208.0
LOC102159863,1208.0
LOC110261992,1163.0
SHE,450.0
CLASP2,1046.0
WDR83OS,744.0
LOC110257548,871.0
LOC106509643,800.0
PUM3,489.0
DAPK3,1294.0
F2RL1,917.0
ZDHHC3,893.0
EMD,1120.0
CRHR2,943.0
EFCAB7,1001.0
P4HA1,458.0
MAP1LC3A,1249.0
RNPS1,696.0
CFAP221,986.0
PLEKHA1,931.0
GPR174,995.0
AASDHPPT,932.0
RAB9A,1679.0
PANK4,1597.0
OPLAH,955.0
LOC110261245,843.0
TMEM63C,903.0
ZNF239,1096.0
ERP27,1661.0
LOC106504501,1248.0
ZNF263,1056.0
MXI1,945.0
SLC12A2,432.0
RREB1,1191.0
LOC100515837,271.0
TACR2,776.0
TIGAR,2364.0
ZNF276,697.0
LOC106504619,907.0
RAPSN,1061.0
N6AMT1,992.0
CCSER1,821.0
LOC110260674,626.0
PTPRM,972.0
ATG101,701.0
LOC106505545,631.0
GLRX2,680.0
LOC102158936,674.0
LOC102165845,1515.0
XPO7,627.0
TCEA2,255.0
TCEAL4,959.0
USP25,777.0
FLNB,967.0
TNFRSF1B,54.0
ERC1,573.0
C3H2orf42,1095.0
ZFHX2,804.0
DOCK4,565.0
ITGAL,117.0
NKIRAS2,893.0
RPL36AL,962.0
RIMKLB,90.0
TNS3,148.0
LOC102161632,1017.0
MATN2,81.0
LOC106506961,882.0
ABI3BP,277.0
TTC26,971.0
LMAN2,542.0
AP3S1,974.0
HK3,1018.0
CFAP70,757.0
LOC110259513,831.0
DPP8,523.0
POLDIP3,851.0
SLC38A10,538.0
APOBEC1,1250.0
LOC110255210,898.0
RAP1B,338.0
DYNC2H1,465.0
LOC100512976,1616.0
GBP1,216.0
EFCAB14,769.0
EMP3,106.0
TMEM243,1652.0
EPN2,1251.0
SRP72,789.0
ZMIZ2,697.0
FAM161A,673.0
CASP8AP2,293.0
URI1,868.0
MPRIP,667.0
CCDC136,1320.0
SEC14L1,542.0
NAP1L4,1175.0
LSM12,944.0
LOC110259901,861.0
GNB5,912.0
YLPM1,446.0
PTCRA,950.0
LOC110257894,238.0
DNAAF4,1055.0
LOC106504530,1011.0
G3BP2,1098.0
VSIG4,113.0
PSMD11,977.0
UFM1,502.0
C3H16orf96,1264.0
LOC110259955,727.0
ANXA1,81.0
CUL1,701.0
ZEB1,549.0
ITPR1,121.0
COPS2,787.0
LOC100155964,1267.0
MAN2A1,565.0
LRRN4CL,92.0
ARHGAP6,110.0
ANKRD13C,1237.0
RHBDF1,386.0
MGLL,747.0
LOC110260197,1977.0
LOC110259698,1024.0
COPS6,501.0
SUPT5H,525.0
ATP6V0B,584.0
MGAT5,565.0
TLR8,765.0
PTCHD4,991.0
AMHR2,1270.0
PHF12,724.0
COMMD7,711.0
LOC106504299,883.0
LOC102161206,1044.0
HEATR5A,1075.0
SIK3,842.0
NPLOC4,819.0
PLCB1,67.0
CCDC107,890.0
PARVB,808.0
RPL31,585.0
MRPS5,572.0
CHMP4C,876.0
TBC1D15,953.0
CYBA,147.0
TCN2,334.0
LOC106506781,235.0
LOC110260374,972.0
RTKN2,998.0
