,aggregate_gene_expression
LOC100625598,3097.0
FGD6,2804.0
LOC100522861,2759.0
TOMM22,3038.0
SIPA1L3,2528.0
C1H18orf25,3555.0
IL18BP,2541.0
LOC110259485,3172.0
COL6A3,608.0
SS18L1,2483.0
GPAT2,2934.0
OGFRL1,1282.0
CDK13,1729.0
PPP1R2,2534.0
GGA1,2076.0
PPIC,2808.0
TGDS,2810.0
HNRNPK,2413.0
TRERF1,1613.0
CD96,2734.0
LOC110262197,2929.0
LOC106504886,3261.0
IMPA1,2621.0
ERCC1,3588.0
TRRAP,2429.0
LOC106505141,3064.0
RPLP2,2118.0
ABCB4,3152.0
RGS19,1390.0
RACK1,2243.0
LOC110261163,2752.0
ZNF407,2634.0
ANKFN1,2780.0
SMCHD1,1950.0
NEK7,2429.0
ITGA1,793.0
LOC110256775,2524.0
LOC106509720,2601.0
LOC110259437,3660.0
SOS2,2363.0
TNKS,2603.0
MAPK4,2839.0
ATAD2,2433.0
ZNF217,543.0
LOC106504280,2739.0
CEP89,2374.0
SPTAN1,2947.0
ZC3H13,2159.0
TMEM161B,3137.0
SMTN,2058.0
CTDSPL,1898.0
MEIKIN,2408.0
ZDHHC1,2812.0
WDR35,2818.0
SLC23A2,2599.0
RCAN2,3558.0
NOL9,2550.0
LOC110257254,2394.0
JAG1,909.0
ADGRE5,980.0
NRCAM,1311.0
LOC110256934,2444.0
NPHP3,2538.0
MPPE1,3251.0
LOC106509907,2663.0
SOS1,2588.0
MS4A2,2062.0
LOC106509869,2769.0
C7H14orf132,3062.0
GFM2,2428.0
SNX33,2282.0
LOC106505659,3178.0
LOC100736603,2584.0
AKR1A1,3257.0
LOC100738642,2541.0
NCOA1,2145.0
LOC110259393,2180.0
IFNGR1,2464.0
ZFYVE26,2457.0
LOC110257452,1942.0
SRPK3,5146.0
HSPG2,3422.0
FAM174B,2355.0
CMTM4,2980.0
LOC106504420,2478.0
THRA,2744.0
ANKDD1A,2725.0
ATF6,2555.0
LOC110261309,3289.0
MAT2A,2288.0
LOC106510665,2992.0
ZFYVE19,3331.0
ST6GAL2,2559.0
PRR18,2768.0
U2AF2,2553.0
MTSS1L,2846.0
AP3M2,2698.0
XCR1,2915.0
USP7,2657.0
LOC100512174,2733.0
LDHB,3978.0
EXOC5,3423.0
ADGRG1,504.0
PPP1R17,2444.0
ZNF576,2980.0
NTN1,2531.0
LOC102163181,2624.0
CMSS1,3103.0
PTCD3,2725.0
LOC110256887,2410.0
PI4K2A,2790.0
GTPBP2,3245.0
LOC106507672,2707.0
NAV1,2834.0
LOC110256851,2715.0
NOCT,3172.0
LOC110261981,3313.0
EIF2AK4,1990.0
SPRYD4,2879.0
MFAP3,2521.0
SAMSN1,1935.0
GALR2,2731.0
CDH23,2091.0
C13H21orf91,1418.0
SETD3,1875.0
ANK2,3056.0
LYST,2473.0
SPPL2C,2572.0
HERC5,2808.0
FBXO24,2552.0
HBEGF,2859.0
CYBRD1,1259.0
DGKD,2816.0
C2H19orf44,2129.0
LOC110261547,2905.0
TNXB,416.0
RSBN1,2610.0
THOC1,3266.0
RPL30,1774.0
ESCO1,2486.0
TAOK3,1403.0
C8H4orf32,2003.0
TGFBR2,882.0
ATP13A3,4326.0
TMEM18,2212.0
MIOS,2223.0
CNOT6,3134.0
LOC110260239,2435.0
L3HYPDH,3059.0
SEPT11,5082.0
LMBR1,2468.0
LOC102165752,2386.0
CCDC43,2727.0
PRPF3,2188.0
FSIP1,2382.0
THRAP3,2329.0
FRS2,2669.0
LOC110255817,2998.0
PRKAG2,1515.0
LOC102163473,2489.0
IGSF5,2681.0
LOC110262075,2614.0
LOC106506459,2618.0
RPH3AL,2533.0
IL17RD,2369.0
LOC102162054,2179.0
PPM1N,2523.0
NDFIP2,2676.0
C7H15orf40,2442.0
IL18R1,3114.0
LRRC74B,2576.0
LOC110255590,2560.0
INO80D,2750.0
MBOAT4,2734.0
LIX1,3102.0
BARD1,3158.0
ATP5G2,2789.0
LOC102161634,2965.0
WNT9B,2598.0
MPZL2,2388.0
C7H6orf62,2977.0
ZDHHC20,1975.0
LOC100521438,1996.0
MUC13,2817.0
FAM107B,2426.0
LOC110261169,2835.0
LOC102160855,2957.0
RPS13,1763.0
HAVCR2,2810.0
DAAM1,3146.0
LOC100737744,3818.0
LOC102157627,2871.0
QRSL1,3457.0
PBX1,3111.0
MTUS1,3236.0
LOC106505999,2415.0
LOC110260391,2030.0
KIF13A,3629.0
GON4L,2157.0
TAF1,3329.0
ZNF236,2218.0
PTMS,830.0
ATP5A1,3468.0
PHACTR1,2845.0
PLOD2,649.0
FAM196A,2376.0
KBTBD3,2917.0
DCAF13,2378.0
LOC102162205,5752.0
RBM27,2640.0
FNDC9,2757.0
SMAD1,3034.0
GPATCH2L,2979.0
WDR5B,3766.0
MEIS2,3337.0
HIF1AN,2474.0
FER,2092.0
KCNIP2,3430.0
WNT3,1548.0
ZFAND1,2113.0
KCNG1,2807.0
ZC3H6,2613.0
IQGAP1,2039.0
MYZAP,2643.0
ZNF275,2798.0
GAR1,2646.0
DDX3X,2045.0
MYH9,3311.0
WAPL,1953.0
LOC100624174,2526.0
CTSB,1383.0
PKDCC,3118.0
ASTE1,2910.0
LOC110256852,2574.0
MUS81,2309.0
GRAMD2B,4431.0
LOC110257024,2689.0
PPTC7,3394.0
EMILIN2,1868.0
LOC106507061,2877.0
SPIRE1,2780.0
LOC106507563,2170.0
CCT2,2494.0
RASGRP1,2046.0
NR4A3,755.0
CALCOCO2,1979.0
CAVIN2,2190.0
MAF1,2615.0
XRN2,2522.0
GOLM1,2141.0
ALPK2,5241.0
MKKS,2542.0
KCNJ6,2531.0
LOC110261775,2692.0
MGAT4A,1535.0
SRCIN1,2323.0
TRIP12,2761.0
C3H2orf68,2118.0
ASB2,3190.0
IL2RB,2050.0
VEGFB,2092.0
EVL,2113.0
LOC110259994,2573.0
FBLN1,533.0
SYMPK,2582.0
COMMD3,3143.0
ZKSCAN1,2124.0
ZFX,2788.0
PLXNB1,4248.0
FAM210B,2700.0
RTN4IP1,2813.0
RAB14,2065.0
FFAR2-L,2264.0
KIAA0907,2810.0
LOC110256700,2869.0
ATXN2L,2341.0
RAP1A,2359.0
TBC1D24,2626.0
ALDOA,3204.0
LAMTOR3,2224.0
POU2F2,493.0
PDS5B,2424.0
TPD52L2,2809.0
RPS6,2035.0
UNC5CL,4006.0
CENPC,1395.0
MINPP1,2555.0
RANBP6,2654.0
ALDH7A1,2872.0
ISCA2,2640.0
FAM199X,2382.0
PLOD1,1897.0
DDX6,2407.0
COPS9,1698.0
INSIG2,2487.0
LOC102157461,2138.0
GCFC2,2440.0
STX16,1985.0
HNRNPM,3382.0
LOC102157750,2697.0
ETNK2,2713.0
TTC31,2257.0
CHD1L,2478.0
EEF1G,2664.0
ZNF354A,2365.0
REEP3,2516.0
LOC100515036,2511.0
ATG16L1,2573.0
GULP1,3567.0
INHBA,2794.0
NARF,1214.0
INCENP,3016.0
MRPL32,2541.0
HDAC4,1986.0
ARRDC3,2635.0
MINDY2,2559.0
LOC102167472,3654.0
FRMD5,2438.0
RC3H1,2337.0
MPZL1,2392.0
MCRIP2,2907.0
ZSWIM8,2195.0
CHRNA1,2962.0
LOC110255441,2709.0
LOC110256792,3271.0
LOC110260779,3213.0
VIPR1,2263.0
BTBD7,2144.0
ZBTB33,2547.0
HEATR9,2378.0
LOC106509536,2613.0
RPL3,1644.0
ZNF175,3145.0
POMK,3013.0
PPP2R3A,2830.0
NDUFS4,3198.0
GNAI3,2471.0
PIK3C2A,1713.0
LOC106509136,2633.0
LOC106510102,2633.0
COMMD8,2825.0
TNRC6C,2227.0
STN1,2398.0
TNPO2,2767.0
NICN1,2775.0
PITPNM2,3815.0
CCDC8,2462.0
LOC106509868,2772.0
P2RY14,2437.0
LOC110259500,2430.0
EHBP1L1,1963.0
RNF180,2408.0
PDIK1L,2478.0
FAM213A,1910.0
RBFOX1,6265.0
SIM1,2543.0
LOC110257574,2607.0
LOC102157687,2324.0
LOC102165044,2314.0
VGLL4,3144.0
HMGN3,2964.0
NUP50,2027.0
LOC110261024,2790.0
ZMYND11,2241.0
PEX12,2476.0
PIAS1,2474.0
RPL35A,1790.0
TMEM30B,2747.0
ARFIP1,1964.0
DAG1,4009.0
LOC110260611,2801.0
LOC102157630,2298.0
DDX24,1814.0
LOC110260907,924.0
PLK4,2674.0
LOC106506106,2534.0
DTHD1,2668.0
CHRM2,3308.0
LOC102163364,2492.0
MCAM,1613.0
SMPD4,2878.0
CD99L2,2048.0
SETD1A,2244.0
LOC100624700,2702.0
LOC102168147,3357.0
LOC106507812,3638.0
GRSF1,1965.0
CYSLTR2,2075.0
TNS2,670.0
COL23A1,1845.0
MCOLN2,2264.0
FCGR3A,559.0
CCDC149,2587.0
YPEL5,2128.0
LOC110255705,1788.0
BRWD1,2318.0
ROS1,2901.0
MMD2,2536.0
MRC1,413.0
LOC106504691,2890.0
CYCS,3593.0
CTU2,2870.0
LOC110260803,2237.0
JADE1,3542.0
ZNF565,2655.0
HGS,1784.0
TMEM87A,2367.0
LOC110256292,2745.0
FAM98B,2869.0
HSPB3,3381.0
GGT5,1286.0
ASB1,2373.0
TMEM63A,2427.0
GAS2L3,2317.0
SCARF1,2532.0
RND3,857.0
LOC102160511,2258.0
TIFA,2569.0
NRDE2,2375.0
KYAT1,2583.0
GPX4,1871.0
RNH1,1330.0
THOC7,2388.0
C12H17orf78,2241.0
SEMA4D,3695.0
SMIM8,2294.0
PPP1R3A,5805.0
LOC110261211,3047.0
TRAF3IP3,1634.0
SSH2,2778.0
MTSS1,2344.0
LOC106508920,2394.0
TTPA,2974.0
PECAM1,465.0
RFC5,2611.0
TOR1AIP2,2100.0
TRPC4AP,2099.0
LOC110255800,2902.0
FBRSL1,2948.0
PTPRD,929.0
TP53INP1,2438.0
ABLIM2,4613.0
FAM26E,2489.0
ADGRG7,2127.0
SORCS3,2513.0
MED24,4666.0
LIMCH1,8098.0
ITGB1BP1,1879.0
POLR2D,2104.0
STUM,1590.0
SLC7A2,3788.0
ARFGEF2,2764.0
LOC100739565,2361.0
PRKAG1,2708.0
ENPP5,2234.0
CTNNA1,2035.0
RINL,2597.0
SUN1,2503.0
USH2A,2037.0
MTHFD2L,2964.0
LOC110255808,2005.0
MLPH,1310.0
PCBP2,2317.0
LOC102162612,2920.0
BMPR1A,2755.0
ZSCAN30,2696.0
LOC100514807,3107.0
LOC102160044,2597.0
CRYAB,3318.0
PERM1,4597.0
CHD8,2471.0
ZFHX3,1168.0
SENP2,1876.0
NRBP2,1469.0
TTLL11,2330.0
BMPR1B,2555.0
CNBP,2362.0
LOC110261291,2294.0
LOC106507302,2561.0
IFI6,1075.0
LOC100525024,2563.0
PEA15,2623.0
VPS54,2209.0
C1QC,568.0
MCFD2,2672.0
KIAA1211L,2458.0
KIAA1551,960.0
UBE2E2,3069.0
NCAM1,3972.0
LOC110260373,2181.0
LOC110256546,2250.0
LOC100737508,2707.0
SNX13,2002.0
CRHBP,2555.0
BCL6,8707.0
ODF2L,2282.0
LATS1,2351.0
ATG10,2831.0
NCOR2,1545.0
TXK,2169.0
CPT2,2364.0
CHD4,2307.0
NRXN1,1867.0
MFN1,2698.0
LOC110260299,9798.0
FRY,3128.0
LOC100525309,2363.0
ARID1A,2290.0
SECISBP2L,1948.0
TLCD2,3093.0
OCIAD1,2332.0
LOC102160252,2535.0
LOC100517727,2489.0
DEPTOR,3836.0
LRRC58,2171.0
TAF7,1838.0
PCSK9,2444.0
SLC10A7,2269.0
KLHL28,1882.0
LOC102159225,2041.0
HSPA5,2274.0
FAM49A,1865.0
MYH10,1834.0
SHC3,2537.0
LOC110261244,2551.0
SLC2A4,2641.0
LOC106509666,3000.0
NAA25,3239.0
BTG1,1431.0
AFF3,1232.0
PDE9A,2360.0
GPR17,2941.0
PRDM2,1749.0
LYSMD3,1895.0
LOC110256885,5352.0
UTP6,2438.0
RSBN1L,1556.0
TIGD4,1958.0
SNAPC1,3421.0
SS18L2,2450.0
LOC106506480,2710.0
GPR171,2029.0
AMFR,3336.0
PTTG1IP,1034.0
LOC106507157,2163.0
LOC102164667,4272.0
DDHD1,2473.0
FOXRED2,1687.0
LRRC73,1869.0
RBM3,2899.0
MED1,2313.0
SUDS3,2310.0
LOC110256990,2504.0
SBNO1,2531.0
TSC22D2,3000.0
SDR9C7,2653.0
LOC110255994,2449.0
TLL2,2241.0
DRAXIN,1886.0
GLRX3,2181.0
BCAR3,1976.0
TMEM159,2739.0
GAS1,405.0
SMIM10L1,2103.0
DUS4L,2133.0
SAFB,2116.0
SPHK1,1941.0
ELOVL7,2441.0
KLHL6,2461.0
TMPRSS4,2471.0
NFKBIZ,392.0
CEACAM1,3468.0
LOC106509872,2656.0
TM2D2,1782.0
CUL9,2555.0
LOC100625251,2407.0
PPARGC1B,4624.0
MS4A7,243.0
LOC110257536,1969.0
AGT,223.0
NID2,2840.0
C5H12orf45,2000.0
GTF3C3,2030.0
NCBP2,2227.0
LOC110261651,2075.0
NDUFA5,2953.0
ZNF800,2154.0
CNTN3,1708.0
CMKLR1,1531.0
PLAG1,2399.0
IMPACT,2277.0
ABHD2,2166.0
LOC110257116,2598.0
LOC106505648,1404.0
STARD9,2033.0
SUZ12,1822.0
PDS5A,1823.0
LOC110255287,1996.0
RNLS,2515.0
LOC110255347,2090.0
HSPB8,2613.0
ATAD2B,1993.0
ACSL1,2891.0
LOC102158585,1480.0
MICU2,1789.0
LOC110260751,2084.0
ZZEF1,2441.0
MTCH1,1439.0
PTPN14,2725.0
TLR2,1331.0
UBASH3B,1440.0
CTSV,1463.0
RALGAPA1,1920.0
PDE7B,2141.0
LOC100625214,2126.0
LOC110261208,4505.0
MAPK6,2244.0
NT5C1A,2636.0
SNX6,1585.0
RTTN,2250.0
CUX1,2434.0
ITGAV,2499.0
PARP11,2533.0
SERPINH1,1408.0
FAM200A,1951.0
LOC102157806,2788.0
ENTPD5,2186.0
PPP2R1B,2524.0
SPAG7,2139.0
ABCC2,2011.0
SUMF2,2811.0
MAP1B,3478.0
FUS,2010.0
ZNF750,2312.0
LOC102165038,2274.0
MCM8,2526.0
SEC22C,2202.0
FBXO30,2959.0
GNGT1,1724.0
BACH2,2054.0
IGF2BP2,2047.0
ZNF425,2062.0
C2H1orf35,2274.0
CCND2,1135.0
SSR1,1922.0
COQ6,2087.0
KCNH5,2946.0
SERAC1,1986.0
OSBPL11,3083.0
LOC106509267,2129.0
ANAPC7,2192.0
EXO1,2036.0
LOC110260747,2194.0
SYNJ2,2461.0
POLR2B,1919.0
PCNX1,2354.0
PTPRK,2622.0
TLK1,2169.0
RAB22A,2256.0
LOC100626318,1775.0
FLII,2253.0
DNAJB5,2298.0
RTF1,2374.0
LOC106510284,2414.0
IRF2,1742.0
SGCD,7573.0
CTSD,2152.0
HHLA2,2076.0
PLEKHM3,3088.0
C5AR1,1811.0
ZBTB26,2682.0
PINX1,2665.0
CREBBP,1743.0
ADPRM,2559.0
MESP1,2049.0
CORO1C,2255.0
TNRC18,1327.0
HSPA8,1362.0
LOC110257407,2226.0
FAM98A,2402.0
NDE1,1955.0
SLC17A4,2317.0
TPCN2,1329.0
KHSRP,2372.0
PRDM5,1423.0
LOC110256016,2600.0
SPAG8,2820.0
ICK,1938.0
ATE1,2213.0
SAMHD1,1899.0
LOR,2684.0
RNF24,1968.0
GATAD2B,2188.0
ESRRA,2829.0
PRKD2,1846.0
TRMT2B,2643.0
ABHD14A,2107.0
RPL22,1896.0
GRAP2,2343.0
LOC110260707,1840.0
DPF3,5228.0
GALNTL6,2220.0
UGDH,2070.0
RBFA,2722.0
SNRNP35,2677.0
TMPPE,1795.0
RAB3GAP2,1572.0
LOC106507542,2455.0
SUCLG1,2957.0
KDM7A,1474.0
LOC106507664,2029.0
CDK11B,2133.0
AKAIN1,2668.0
LOC100523190,2113.0
IQUB,2283.0
KPNA4,2527.0
RBBP7,2171.0
FNIP1,2398.0
RASA1,1890.0
PPP1R3C,2424.0
KDM5B,1529.0
LOC106506905,2496.0
RNF44,1917.0
MYT1,2070.0
RFT1,2241.0
EXOC3,1646.0
PTBP2,1842.0
BRWD3,2409.0
SERPING1,631.0
CCK,5106.0
SCN5A,3377.0
LOC110262108,2102.0
IQSEC1,2559.0
S100PBP,1955.0
LOC106510525,2022.0
GGTA1P,1289.0
LOC102165933,2195.0
GNAL,2606.0
ZNF395,1532.0
MMP2,566.0
CLCN3,2809.0
FBXO11,1862.0
ATP1A2,10161.0
ZNF532,3677.0
LOC110261240,2353.0
C6H16orf46,2381.0
HTR7,2334.0
ZNF667,2527.0
LOC110260061,2436.0
CKMT2,2658.0
LOC100623441,2346.0
GET4,2782.0
GP9,1971.0
CORO2B,2169.0
MLF1,3129.0
NLGN3,2472.0
MRC2,352.0
LOC100738864,3099.0
EIF3J,1931.0
LOC106509530,2114.0
LOC102158077,2226.0
STAM2,2343.0
PJA2,1698.0
ZRANB1,1841.0
JOSD1,1475.0
NNT,3148.0
DUSP7,2366.0
CTDSPL2,1926.0
PCDH12,2223.0
DSC2,2899.0
ZNF318,2858.0
DHRS3,1519.0
SHISA3,1832.0
LOC102159389,1447.0
MYH2,9324.0
CEP162,1075.0
SUMO2,1857.0
MAP3K2,1840.0
TARS,2088.0
LOC100736945,2431.0
GNL3,2240.0
RPS6KB1,1909.0
TRIM4,1575.0
LOC102164581,2372.0
GALNT13,1837.0
APPL2,3189.0
OPA1,2371.0
NDUFB3,3291.0
LOC110261985,2451.0
BCHE,2799.0
ANXA11,1648.0
CAPRIN1,2122.0
RBL2,1902.0
NOP56,1962.0
EEF1AKMT2,2163.0
LOC106510042,2878.0
DMPK,4268.0
C12H17orf62,2765.0
PARS2,2109.0
PTPRC,614.0
HADHB,2998.0
LOC106504346,2144.0
LOC102164776,3107.0
SIRPA,1977.0
LOC102161970,2221.0
LOC106510270,2406.0
LOC102166961,3722.0
WRNIP1,1705.0
DISP1,1792.0
LOC110261182,6316.0
C15H2orf80,2228.0
TPM4,839.0
TSC22D3,533.0
JPH2,3839.0
LANCL3,2581.0
NDUFA13,2350.0
SCARB2,1487.0
BIVM,2969.0
FGFR1OP,1983.0
SF3B2,2032.0
CBR4,2112.0
RHOBTB1,3124.0
TSPAN8,2406.0
OAZ1,1674.0
CSNK2A2,1862.0
LOC106506716,1949.0
DCAF16,2401.0
VGLL3,960.0
LRR1,2527.0
SH3GLB1,1912.0
TWF2,1157.0
MDGA2,2812.0
DSG2,2361.0
USP36,1888.0
BBS12,2523.0
CCDC38,3135.0
GLCE,1752.0
WAC,1961.0
LOC110261314,2047.0
PTGES3,2364.0
DENND4B,2173.0
C8H4orf46,2790.0
MTR,2472.0
ETS1,542.0
DCAF6,3148.0
KCTD6,2183.0
CNTRL,1326.0
CTSZ,1013.0
LOC106507459,4604.0
CX3CL1,2334.0
HTR2A,2118.0
LOC110261504,2335.0
METTL21C,2371.0
CCDC50,1776.0
LOC100522040,2628.0
ADAM22,224.0
RAC1,888.0
RER1,1745.0
ABCA1,1869.0
CD200R1L,2340.0
LOC100520903,1002.0
LOC110257136,2661.0
ANXA5,779.0
LOC110262179,2247.0
ATP1B1,5503.0
CNDP1,2465.0
RPL21,1841.0
SLA-DQB1,653.0
LOC110256983,2035.0
TRIM40,2394.0
MCUR1,2421.0
KIAA0232,2427.0
PROSER1,2165.0
TRIM8,1947.0
FBXO40,2269.0
NUDT13,2348.0
PRKACB,2737.0
DBNDD2,2177.0
DIS3,1964.0
KCNA6,2197.0
LOC102160303,2026.0
CUL2,1590.0
LOC110257234,1353.0
TCP11L1,2043.0
CCNL1,1616.0
LOC102166684,1931.0
GOLIM4,1664.0
DOK6,2551.0
RIC3,3863.0
ZC3H4,2760.0
LPIN2,1824.0
LAMP1,1382.0
CCDC60,2060.0
FANCG,2675.0
SLC6A13,2058.0
RASSF8,2366.0
ZNF432,1800.0
ENTPD3,2020.0
RIPK1,1362.0
LYN,1081.0
ZNF697,2162.0
MPP7,2810.0
RBX1,1571.0
LOC110259713,1950.0
HMGCLL1,2866.0
FREM2,3276.0
RPUSD1,1907.0
KYAT3,1985.0
HFE2,4777.0
PHRF1,1983.0
PHACTR4,2702.0
FBXO6,1599.0
LTF,2124.0
PTPRE,1394.0
EIF2S2,1597.0
SS18,1976.0
LOC102165722,2664.0
LOC100738653,2528.0
ANKRD46,2163.0
CEP83,2022.0
LMLN,1588.0
KIF1C,2507.0
LOC110256946,1485.0
PDCD6IP,1823.0
PALM2,3452.0
RB1,1632.0
KBTBD8,2095.0
AFDN,1576.0
SP3,1429.0
AMOTL2,2546.0
TMEM165,2146.0
NT5C3A,2347.0
GINS4,2408.0
EPM2AIP1,2126.0
LOC102166141,1958.0
DDX1,1905.0
HBP1,1800.0
LOC106507923,1827.0
LOC110255803,2561.0
WWP1,1879.0
LAMP3,2369.0
RIC1,2237.0
RFX1,1743.0
GLI3,1136.0
LOC100516280,1544.0
CUL3,1763.0
ENTPD6,2762.0
KIN,1683.0
LOC100155266,2136.0
CSNK2A1,2607.0
DYNC1LI2,2043.0
RRP36,1679.0
PLA2G4E,2191.0
MIS18BP1,1586.0
RNF216,1456.0
POSTN,1370.0
CTBP2,1981.0
TTF1,1823.0
LOC110261077,2279.0
FBXO7,2364.0
LINGO2,2091.0
LOC100738112,1992.0
NBR1,2030.0
MPND,1801.0
ADGRL2,1482.0
ALKAL1,1566.0
FOSL2,1739.0
PLEKHA8,2236.0
RASGEF1C,2245.0
SMARCC1,1946.0
ELF2,1955.0
LOC110257484,2250.0
ANKRD50,1697.0
RCN2,2269.0
UBL4B,1954.0
LOC100158040,1850.0
TP53BP2,2076.0
LOC102164805,2758.0
RBM33,2497.0
SNRPG,2104.0
LOC110260826,2350.0
SUGT1,1978.0
HLTF,2582.0
LOC106505184,2695.0
LOC110255502,2150.0
PIGN,2227.0
EIF3A,1929.0
PFDN1,2462.0
ANOS1,2141.0
KCNK6,1965.0
LOC106510061,2031.0
YTHDF3,1694.0
LOC110257659,2036.0
LSG1,1638.0
LRP8,3156.0
FAM120A,2170.0
SPDEF,2136.0
HMBOX1,1970.0
FZD4,1361.0
VPS4B,1431.0
LOC102166963,1881.0
LOC110260695,1922.0
ADAM19,2643.0
C7H6orf132,2111.0
CWC22,1909.0
LOC102165359,1923.0
SPRED1,869.0
LOC106504276,2286.0
EEF1B2,1205.0
LOC110262229,2461.0
RASSF1,708.0
DIP2B,1573.0
RPL23A,1718.0
RDH12,1966.0
ZNF554,2010.0
SACM1L,1645.0
CD46,1181.0
SLC4A9,2159.0
DOCK1,1813.0
GDI1,988.0
CEP76,2234.0
LOC110259346,2334.0
ARHGEF19,1467.0
LOC100524873,2395.0
RBM10,2075.0
CEBPG,1166.0
PRKCG,3203.0
LOC106508476,2205.0
SHOC2,1358.0
MAN2A2,2659.0
NLGN1,3664.0
EXOC6B,1645.0
SMYD4,1957.0
CAPNS2,1962.0
FAM20C,2079.0
MAGI1,2208.0
MRGPRX2,1884.0
RGL2,1769.0
PLA2G16,1986.0
RETSAT,1883.0
LOC110259827,2632.0
TMEM144,3315.0
LOC110257476,2555.0
ANKRD11,1501.0
RTP3,1893.0
ADAM9,826.0
MKL1,2701.0
DNMT1,2436.0
NCBP3,2110.0
MAP4K5,1317.0
TMEM234,1952.0
LOC110256108,1860.0
ARHGAP35,2045.0
RC3H2,2018.0
PAN3,1423.0
SLC35F6,1900.0
GLE1,1968.0
LOC110260615,2067.0
SLCO3A1,2946.0
RNF103,2115.0
CISD1,2807.0
ETV4,2409.0
SLC7A11,2575.0
CASC3,2343.0
S1PR2,1980.0
RPL17,1854.0
AHCTF1,1721.0
UGT1A6,2172.0
LOC102159288,1646.0
SETDB1,2396.0
NALCN,2497.0
KANSL2,2064.0
ATP5C1,2426.0
SIRPB2,2459.0
ANKRD33B,1735.0
HSPB7,3188.0
ST6GALNAC1,2590.0
NUP210L,2533.0
SLC2A11,2543.0
PLLP,1966.0
CCL24,348.0
SNX29,1920.0
B4GALT1,2190.0
CHCHD10,3108.0
PPP2R2A,1635.0
LOC110260353,1892.0
PCNX4,2470.0
LOC110255499,2129.0
P4HA2,1269.0
MBTPS1,1412.0
LOC110260013,1814.0
RPS5,1546.0
LOC100621701,1984.0
CDC26,1910.0
SPATS2L,1417.0
LOC102160363,1923.0
FAR1,1541.0
LOC110256046,2480.0
TCEA1,2175.0
PATL1,1302.0
NIP7,2212.0
GIGYF2,2085.0
DPYSL2,1838.0
KLHL36,1719.0
LOC110262186,1355.0
ASB14,1787.0
INTS6,1944.0
PCP4,2878.0
ADCYAP1R1,1820.0
F2R,1362.0
LOC102158661,2380.0
SRSF3,1453.0
LOC102161036,1797.0
SEC22A,1783.0
APOLD1,1455.0
LOC106505658,3303.0
LOC106509717,1636.0
WDR26,1963.0
PALLD,3015.0
PANK2,2136.0
VPS9D1,2531.0
FBXW11,1813.0
CDH13,2552.0
TBC1D4,2430.0
MICU1,3224.0
RPS6KA6,2674.0
TCTN3,1852.0
LOC100154179,1799.0
FOXP2,2135.0
PTN,382.0
PMS1,3037.0
NINJ1,1668.0
SLC1A3,2817.0
AP2B1,1928.0
PEG3,1936.0
PIK3C2G,2149.0
AMBP,1854.0
TPM3,2861.0
ENOPH1,2052.0
LOC100513557,2470.0
ARFGAP1,1754.0
FAM45A,1956.0
ZDHHC21,3230.0
KCTD16,2403.0
LOC100522670,1791.0
LOC110260188,2111.0
OXSR1,1643.0
POP5,1747.0
SMURF2,1075.0
NAA35,1987.0
LOC110257546,2662.0
FYTTD1,1982.0
LOC100628140,1689.0
ACP7,2341.0
ACACB,2942.0
SNX24,1654.0
NCF4,1386.0
LOC110257938,1647.0
REEP1,3441.0
OTUD4,1845.0
NEU3,1761.0
ASCC3,1676.0
COX6C,2083.0
ALG9,2660.0
CCDC71,2290.0
KDM6A,2875.0
TBC1D9,1406.0
CLU,2713.0
LOC110256159,2616.0
RBM4,2147.0
MPP5,1542.0
CIAO1,1804.0
SGCG,2756.0
TNK2,2816.0
LOC106506243,2166.0
ZNF382,1940.0
HEY2,1345.0
ZSWIM1,1918.0
LOC110259830,2261.0
ATP5F1,2244.0
LOC106508844,2083.0
GOLGA2,1347.0
RNF157,1992.0
HES2,2009.0
EIF3D,1643.0
TTC21B,1848.0
FAM133B,2358.0
WWC3,1682.0
STARD10,1971.0
CEP97,2303.0
CEP290,1527.0
PNPO,3053.0
RBM41,1456.0
PKIG,1583.0
FAM126B,2353.0
LOC102162058,2550.0
PPP3CA,4073.0
LOC110259512,2554.0
TMEM168,2552.0
SMC3,1618.0
SPON1,1261.0
P2RX5,1916.0
BCAT1,1359.0
EFEMP1,893.0
BMX,1917.0
LOC100511338,2010.0
POMP,2002.0
SQOR,1621.0
DYNC1I1,2283.0
C14H22orf39,2035.0
SMG7,1985.0
LOC106508391,1994.0
LOC102165602,2146.0
ACOX2,2272.0
TMEM253,2476.0
MAP3K8,1486.0
PSIP1,1250.0
KLHL4,2087.0
FHOD1,2610.0
DCSTAMP,2000.0
RAD50,1705.0
C8H4orf17,1935.0
LRRC8E,2066.0
LOC106506214,1702.0
HGSNAT,1544.0
C2H11orf58,2014.0
STOX2,1102.0
FNBP1,832.0
IPP,1948.0
MYADM,756.0
FAM189A2,3869.0
TOP3A,1111.0
VPS8,1498.0
IP6K1,1262.0
AIMP1,2508.0
CHD3,732.0
LOC106505057,1968.0
PGLS,2210.0
LOC106508578,2427.0
LOC110262194,2234.0
LOC110259907,2579.0
ZNF672,2685.0
DECR1,2463.0
TP53BP1,2034.0
ARL6IP4,1732.0
LOC110259443,2447.0
ABHD17A,1340.0
IGF1,686.0
PRKCQ,2859.0
LOC100518800,1982.0
OXTR,2709.0
CDC40,1791.0
IRF6,2042.0
SMARCD1,1892.0
