,aggregate_gene_expression
C5H12orf71,1454.0
PLA2G7,1333.0
ANKRD28,767.0
TP53I11,1093.0
C2H5orf30,1669.0
ACVR1,1105.0
LOC110255376,2109.0
DSP,2383.0
USP32,1375.0
TTC7B,1110.0
LOC110260579,1042.0
LOC106504853,1450.0
PLA2G4F,1522.0
RNF148,2283.0
ZNF577,1171.0
MAT2B,963.0
MSN,543.0
TXLNG,927.0
CNPY3,1403.0
CAND1,1296.0
SLA-DRB1,157.0
MGAT1,748.0
LOC100155488,1194.0
NUB1,874.0
LOC100627241,1148.0
CITED2,2395.0
LOC102165197,1233.0
LARP1B,1527.0
LOC110255320,1101.0
LOC102163283,1238.0
SLA-DRA,383.0
LOC102166826,983.0
SH3BGR,2297.0
NEK1,1488.0
ZBTB41,742.0
MX2,648.0
FAM186A,1378.0
RALBP1,632.0
SH3KBP1,744.0
SUSD5,1375.0
P4HA3,1372.0
PSMC6,1200.0
LOC110259457,685.0
PLEKHM2,927.0
ZNF618,399.0
LOC106509613,779.0
SWT1,687.0
TLN1,705.0
ACOD1,1355.0
PHOSPHO2,1040.0
KIAA0355,1130.0
GATA4,1221.0
ZFP62,731.0
PPIA,730.0
RAB7B,893.0
ENO1,851.0
LOC110255247,1289.0
LOC106509289,1142.0
RGS13,1333.0
THNSL1,1258.0
LOC110256324,1677.0
POGZ,792.0
SRR,1202.0
WDSUB1,1348.0
FAM50A,842.0
CDC27,1125.0
BMP10,1407.0
PRKN,1495.0
FAM3C,559.0
SPO11,1125.0
AOX4,1720.0
LOC110256941,1235.0
NME3,1073.0
ANO6,261.0
WRAP73,952.0
LOC110255655,1125.0
LOC106509905,1240.0
IFITM3,102.0
LOC100153598,1177.0
FBXL3,969.0
TM9SF4,1021.0
LOC110259533,1557.0
ZNF771,1627.0
ALG10,1055.0
TBC1D23,1009.0
WHAMM,1024.0
CACUL1,1307.0
NES,766.0
LOC106509843,1505.0
C8H4orf33,1102.0
NCAM2,1306.0
LOC110261718,1139.0
LOC100520248,1441.0
RAB3IP,1485.0
ARHGEF5,988.0
ADAMTS6,1062.0
HIBCH,1380.0
MICAL3,1713.0
KLHDC10,1286.0
TUBB,1128.0
ITGA10,1476.0
FAM19A1,1253.0
LOC106506547,768.0
NRXN3,1309.0
LOC106507740,1492.0
LOC110255668,1176.0
OTOGL,1634.0
ZNF329,1050.0
CHML,1266.0
PITPNB,870.0
PCCA,764.0
LOC106508034,1234.0
SOX11,1112.0
CNNM1,1140.0
LOC100516424,1879.0
MTUS2,1154.0
VWA2,1332.0
ATXN7L1,905.0
LOC110256135,1355.0
LOC100621455,1578.0
CCDC28B,1478.0
MARVELD2,1139.0
LOC110260712,1975.0
GFRAL,1373.0
LOC110256300,1920.0
TBCK,1025.0
TRIP4,1097.0
UQCRB,1645.0
GPC3,182.0
PTCHD3,1354.0
RGL1,442.0
RABL3,1120.0
SQLE,1222.0
LOC106509181,1459.0
FAM91A1,1009.0
IBTK,1577.0
NME9,1290.0
DSCC1,1237.0
LOC100626276,871.0
ELF1,763.0
GPAA1,904.0
CELF3,1182.0
PI15,151.0
CHRNB1,771.0
PICALM,798.0
SLA-DQA1,371.0
RAB30,1583.0
LOC102168016,1333.0
LEMD2,751.0
N4BP2L1,1580.0
ALS2CL,778.0
KRT10,1384.0
DNAI2,1370.0
LOC106508237,2768.0
RARB,1060.0
LOC110262252,1227.0
PRKACA,1773.0
TMX1,1187.0
CWC27,801.0
DCUN1D3,1417.0
SLC9A9,523.0
P2RX3,1383.0
PAN2,789.0
TOGARAM1,968.0
SERINC1,751.0
TRIM28,743.0
RANBP9,1045.0
PKLR,1122.0
LOC110259239,1351.0
RPL9,1076.0
EZR,640.0
CHEK2,1090.0
USF2,710.0
ZBTB47,1620.0
LOC106507156,1632.0
ALCAM,1474.0
LOC100623116,1111.0
LYVE1,142.0
LSM8,2649.0
LOC110257726,1858.0
BTRC,1052.0
ARPIN,875.0
LOC110255830,1159.0
LOC110261691,1747.0
GRN,540.0
CEBPZ,776.0
CSAD,1054.0
COBLL1,942.0
ASB5,1354.0
LNPK,1275.0
DEDD2,1382.0
LOC110255516,1467.0
LOC110257412,1216.0
LRP10,680.0
LOC110256001,1030.0
LOC110260702,1911.0
SSBP4,479.0
C7H6orf229,1128.0
LOC102161916,917.0
PDZD9,1573.0
PFKFB4,763.0
RHBDL2,1137.0
LOC110255426,1281.0
LOC100155468,1045.0
LOC100522725,1247.0
GPAT4,1422.0
AP5Z1,649.0
MAP3K21,1099.0
NEK9,1037.0
DTX2,953.0
NXPE2,1507.0
NISCH,728.0
PGM2,1395.0
GPR75,940.0
SIMC1,1064.0
PDSS2,1337.0
ACTN1,1056.0
HRC,1697.0
NAALADL1,1036.0
LOC102158799,1236.0
ERMARD,972.0
ODF2,1402.0
PDGFD,1020.0
PPP2R5A,1031.0
FEM1B,1476.0
SGTB,1261.0
LOC106507220,1038.0
LOC100622535,1017.0
WBP1L,1032.0
LOC110260981,1043.0
PARD3,697.0
FXR2,1609.0
LARS,867.0
RAB3GAP1,1606.0
ZNF608,1643.0
SLC12A9,930.0
TUBA1A,608.0
LOC110261689,1310.0
IWS1,754.0
LOC100516295,1032.0
ING1,1290.0
MAFB,133.0
ACAD10,1264.0
SRGAP3,1049.0
LOC106509334,1737.0
FAM13C,1319.0
SPATA2,1685.0
TRIAP1,1161.0
CAV1,865.0
CSPP1,1046.0
LFNG,200.0
AEBP2,1228.0
DOK7,1588.0
SYNC,1553.0
PHLDA1,1692.0
VCAM1,345.0
LOC110259405,1349.0
LIMA1,249.0
MXRA8,463.0
STARD3NL,915.0
ARL6IP1,1268.0
ARL11,1273.0
LOC102163526,1277.0
USP14,1242.0
KIAA0513,777.0
IL11RA,1177.0
ZMYM6,927.0
KMT2D,1163.0
LOC106506477,1246.0
YME1L1,1180.0
LOC106507303,921.0
LOC102723301,379.0
EHD4,923.0
RARRES2,263.0
ADPRHL1,1795.0
LOC102167294,886.0
RAD54L2,1070.0
LOC110259241,1504.0
TAOK2,659.0
LOC102159995,1543.0
GCK,1556.0
LOC110261526,1236.0
ZFYVE28,1151.0
ERICH6B,1391.0
LOC100624191,661.0
COASY,887.0
LOC106508334,1328.0
ZNF131,922.0
ASB11,1156.0
FAM13A,727.0
RMND5A,1326.0
ALDH1L2,693.0
RNF139,1505.0
NAB1,1155.0
DIP2C,1209.0
FAN1,898.0
LOC110257576,1415.0
LOC110259333,2265.0
EGLN1,870.0
CHCHD6,1092.0
ARMC1,722.0
CUL4A,849.0
NDUFC2,2603.0
LOC100738955,1155.0
ANKRD27,814.0
LOC110256581,1284.0
LOC110262246,1215.0
LOC100738003,539.0
TBCE,1008.0
GALNT11,784.0
CASZ1,2215.0
PPM1L,1308.0
TENM3,1990.0
LOC110262081,1217.0
LOC106510452,1188.0
CBX6,718.0
EIF5A,872.0
TTC23,1024.0
OSBPL9,1063.0
LOC110260387,1177.0
NEIL2,1425.0
CSE1L,1037.0
LOC110261268,661.0
PTPN21,1063.0
ATL2,1118.0
USP48,950.0
PIR,1523.0
CASP2,1255.0
MDN1,1095.0
FEM1C,1962.0
ENG,267.0
TMEM134,1215.0
LOC106508849,714.0
LOC106509384,1800.0
ANKLE1,1384.0
LOC110259932,1487.0
SELENOK,1129.0
ECHS1,937.0
LOC106505735,1475.0
TM9SF3,1061.0
SULT1E1,840.0
ATP9A,822.0
CEP112,335.0
LOC100524727,2244.0
LHFPL5,1225.0
FARP2,1005.0
SNTA1,1840.0
LDB1,822.0
IDH2,1726.0
LOC110259349,1902.0
AFTPH,935.0
RSL24D1,1388.0
B3GNT9,1020.0
RBM45,975.0
RWDD1,595.0
RBM38,527.0
LOC110256119,1128.0
MTF2,856.0
ZFAND6,1247.0
PDE4A,605.0
POMT2,1218.0
HDGFL3,919.0
RAPH1,573.0
LOC100739688,1479.0
SORT1,1774.0
FYN,893.0
SYT17,1320.0
TMEM259,1136.0
UBL3,620.0
LOC102159363,1416.0
MKNK2,1097.0
KCTD9,753.0
ZBED3,1337.0
NCOA6,941.0
LOC102165609,3059.0
GPSM2,978.0
TRPV2,795.0
LOC110257905,323.0
KIF26B,1027.0
RNF10,907.0
THAP2,1002.0
GNAO1,1356.0
LOC102157807,1120.0
TMEM135,507.0
MILR1,1051.0
LOC100620814,1098.0
RAI1,1247.0
GNE,1380.0
RHOA,839.0
LOC110259509,1137.0
LOC106510468,1351.0
INTS6L,896.0
VWCE,1306.0
SPATA31D1,1423.0
HM13,824.0
UBE4B,1234.0
KCND3,1247.0
NSD2,745.0
LOC106504338,1506.0
NOS1,1229.0
GNG8,1139.0
CORO6,994.0
ZC3HAV1L,1016.0
CCDC191,1072.0
PLAGL2,849.0
WDTC1,1065.0
LOC100156967,1813.0
SHMT1,518.0
NCL,668.0
C13H3orf67,1605.0
DENND6A,924.0
CCP110,724.0
PPT2,1016.0
OSBPL1A,933.0
ZNF19,1358.0
OBSL1,1161.0
LOC110255764,1076.0
PRRC2A,845.0
MFF,1297.0
LOC110255546,776.0
DFNA5,1022.0
PYROXD1,1050.0
LOC110260249,1002.0
USP53,1306.0
METAP2,735.0
LOC100625711,1267.0
C14H12orf65,1128.0
DARS,1059.0
LOC100523244,740.0
SRBD1,692.0
GPR148,1601.0
LOC102157696,1162.0
PTAFR,1197.0
DDX42,595.0
MAGI2,1438.0
LOC106504926,1709.0
LOC110257285,1219.0
LOC100518097,1356.0
LOC100737051,805.0
TCOF1,710.0
LOC102166211,1433.0
IGF2BP3,1062.0
MTMR14,506.0
AHR,810.0
XXYLT1,1357.0
LOC106510528,1013.0
TOPAZ1,1936.0
RNF111,739.0
RIMKLA,821.0
VDAC2,1457.0
HELLS,584.0
PRNP,935.0
PPP2R5E,998.0
LOC106509133,1123.0
SRCAP,1219.0
TXN2,846.0
LOC110256741,1136.0
FGGY,1240.0
DZIP3,1903.0
INPP5K,961.0
LOC102158191,1027.0
TFEC,986.0
COX6B,1648.0
EFCAB1,3069.0
LOC110261247,1472.0
SCAI,813.0
LOC110261940,1373.0
PCMTD2,1035.0
HSD17B4,1050.0
POPDC2,1250.0
SORBS3,528.0
FLRT2,519.0
KRAS,1032.0
MORF4L2,718.0
NAALAD2,2009.0
ART4,551.0
ANKRD40,1104.0
LOC110261527,1858.0
DHX29,613.0
PGRMC2,1157.0
LOC102163721,1127.0
S100A10,448.0
LOC110260827,1066.0
LOC106508141,1029.0
LOC110261422,1181.0
LOC110256020,1592.0
CD300A,1005.0
MAU2,1099.0
SMARCE1,812.0
LOC102167618,1162.0
NTSR2,1417.0
PPWD1,838.0
LOC110255622,1355.0
AZIN1,1791.0
LOC110255582,1044.0
B3GALNT2,1093.0
PPP1R35,1108.0
LOC110261275,1251.0
ATP5J2,1255.0
DSEL,209.0
PSPN,1222.0
PRKCB,555.0
LOC110260921,2022.0
RILPL2,995.0
LOC100523684,1820.0
ATP5G1,1727.0
HAND2,2580.0
LOC102165237,1143.0
ALMS1,847.0
LOC110255537,1222.0
THUMPD2,708.0
VPS41,1082.0
ERBB4,1130.0
SESN3,711.0
APLP2,681.0
SLC27A6,128.0
CD34,736.0
LOC100519808,1228.0
IFT88,716.0
CHST7,836.0
COMT,1040.0
ZNF428,1156.0
C17H20orf194,1032.0
CUL5,1288.0
GGA2,987.0
ANKRD49,807.0
LOC110255698,1306.0
RFXAP,1493.0
PTPRA,646.0
LOC106510193,918.0
LOC100517800,1083.0
NUP62CL,1206.0
TMEM131L,662.0
SLC22A13,1159.0
SPTLC2,1103.0
FOXH1,1537.0
LOC106508944,1613.0
EPHA6,1411.0
XPO6,1009.0
UFL1,933.0
TMED10,998.0
RAB2A,585.0
LOC106510388,1217.0
PSMD2,879.0
LOC110261129,1169.0
MCRIP1,963.0
LOC110257138,528.0
CLPTM1L,651.0
DCX,880.0
IRF3,490.0
S100Z,1260.0
ARHGAP12,716.0
HBS1L,988.0
LOC100623270,907.0
OAS2,292.0
TRIM58,1778.0
NDUFAF3,1820.0
DIS3L2,811.0
HES4,1173.0
LOC106509590,1015.0
LOC100158011,1403.0
SGSM1,909.0
NTN5,1079.0
SLC18A1,773.0
RNF220,1126.0
RABIF,1210.0
AUNIP,774.0
GLYR1,1357.0
DMXL2,1329.0
IL34,1934.0
ERCC2,1436.0
LOC106506835,1323.0
IQCF3,1033.0
MMP23B,1815.0
COMTD1,1400.0
PPP4R3B,975.0
NARFL,803.0
SLC37A2,1431.0
SSFA2,599.0
XYLT1,1006.0
EEF1D,680.0
EXT1,819.0
MFAP3L,1282.0
HDDC3,1212.0
SLC35E3,1070.0
C3H16orf52,903.0
ATP13A4,1252.0
CHRDL1,577.0
LOC100521529,1051.0
WDR45,928.0
LOC106507939,944.0
DCT,1158.0
AK4,1083.0
CKAP2L,1126.0
UBQLN1,1148.0
PTP4A1,1268.0
ATP2C1,942.0
NMT1,745.0
MIDN,724.0
DNM3,1377.0
GABBR1,273.0
DPPA2,1430.0
FCHO1,1568.0
DDX18,1147.0
CCL2,231.0
PTGIR,1120.0
GIMAP6,402.0
PIK3IP1,1591.0
SCARB1,561.0
LOC110259924,1274.0
SYPL1,967.0
TDRD3,969.0
DCAF1,904.0
KIF13B,742.0
DDOST,981.0
LOC100514038,1200.0
LOC110262320,1459.0
USP1,657.0
LOC102157576,1161.0
LOC100522143,960.0
LOC110257125,1031.0
COL5A3,157.0
ABCC1,917.0
XDH,1390.0
CDADC1,1104.0
POP1,1051.0
KIF3A,749.0
LOC110261313,1457.0
LOC110255685,1354.0
SAP30L,599.0
KCNAB1,835.0
FARP1,633.0
TASP1,787.0
FAP,197.0
PRMT3,939.0
LOC102158650,484.0
SBF2,776.0
LOC110257936,1094.0
HMGXB3,916.0
LOC102166702,1010.0
LOC110259936,1117.0
C1H9orf43,1233.0
MSRB3,1815.0
LOC110261115,1459.0
ZNF449,827.0
GINS2,850.0
RPL4,544.0
PELO,421.0
GNPTAB,835.0
TMEM123,779.0
LOC106510483,1066.0
METRNL,881.0
C9H1orf27,825.0
LOC110259964,783.0
LOC110261227,1176.0
LOC110259155,933.0
LRRCC1,856.0
STXBP5,682.0
LRRC39,715.0
NDUFS8,1474.0
PFN2,1223.0
GPR156,974.0
NELFCD,702.0
ATF2,1028.0
SLC22A5,1096.0
GPS2,968.0
LOC110260762,1058.0
CDK10,1056.0
LOC106507373,1659.0
ARL5A,539.0
LOC110255951,1615.0
PNKP,809.0
SRRT,693.0
TET1,547.0
RABGEF1,961.0
ILF3,1177.0
LOC102165061,1185.0
DEGS2,1068.0
SKIV2L2,842.0
DLGAP4,1646.0
TANGO2,876.0
LOC106508762,1110.0
CCDC83,1231.0
LOC106505748,1004.0
RNF170,886.0
ERICH1,888.0
TRIM23,899.0
ZFPM2,702.0
FAM105A,161.0
SPATA18,1115.0
ZNF646,1026.0
KIAA1217,931.0
RCOR3,1167.0
ZFR,996.0
ATP5G3,2088.0
STRN4,784.0
LOC106507918,996.0
FOXN1,1269.0
LOC102158443,1080.0
PLEKHJ1,972.0
DNAJC6,1441.0
ATP5O,1453.0
ACO1,1076.0
DGKE,868.0
PPM1A,1016.0
CPED1,1447.0
UBA3,892.0
LOC110259899,945.0
LOC100736974,415.0
ATG4C,347.0
ZC3H15,727.0
EIF4H,770.0
FAXC,1330.0
LOC106510601,962.0
LOC106504434,1307.0
LSMEM1,1059.0
ORC3,1080.0
ATP8B4,1035.0
SLC35E4,1292.0
SLC35B2,1211.0
CCDC6,1374.0
MDH1,1175.0
ZBTB21,1110.0
LRRC38,1158.0
DPF2,782.0
SELENBP1,105.0
LOC102164518,805.0
CPEB2,1143.0
TBC1D1,408.0
OSTF1,511.0
LOC110257806,963.0
JMY,1034.0
DEAF1,485.0
SF3A2,916.0
LOC110260052,1369.0
BBS1,548.0
C5H12orf73,1363.0
SPOP,681.0
UBFD1,1171.0
LOC100523745,1181.0
TFEB,992.0
LOC110260359,837.0
LOC100737821,1217.0
MMP14,336.0
DCP1A,889.0
HERC6,188.0
TGM2,2263.0
TSHZ1,1597.0
DLGAP1,1182.0
KCNIP3,902.0
PSMD1,923.0
LOC100523736,1141.0
LOC106508431,1343.0
RING1,914.0
COIL,986.0
PCSK6,530.0
COPG1,871.0
ICOSLG,186.0
CNOT9,1198.0
LOC110259487,1233.0
LOC110259689,2178.0
YAF2,1000.0
MYO1D,1200.0
LOC110255519,1073.0
SLC22A15,733.0
SPSB3,1160.0
KIAA1958,1285.0
ABR,586.0
NT5E,782.0
LOC102161921,974.0
MBD6,1015.0
LOC102161654,1066.0
PRDM10,866.0
GSTCD,1554.0
LOC100737660,659.0
LOC102167315,883.0
PTBP3,393.0
TMTC3,1007.0
ADAMTSL4,763.0
SUPT3H,1132.0
PLXNB2,703.0
CRP,871.0
LOC110255851,1004.0
OTOF,883.0
LOC110259515,1200.0
LOC102163705,858.0
MICU3,1425.0
HDGF,980.0
C2H19orf43,740.0
NRDC,650.0
ACBD6,1065.0
LOC106509653,1209.0
MED23,1112.0
ETNK1,1104.0
LOC100514068,386.0
LOC106510670,946.0
PGD,833.0
SUCNR1,1141.0
TARBP1,830.0
ARAP3,89.0
MAFG,448.0
MAP2K2,674.0
CDPF1,1082.0
C1R,132.0
ATP1B4,3144.0
SMAP1,568.0
GFPT1,1272.0
OTULIN,1009.0
NUP58,725.0
ISM1,954.0
MYNN,1124.0
HIP1,625.0
XPOT,834.0
DCAF5,977.0
AHDC1,790.0
LOC110261199,904.0
TAPT1,813.0
CRY2,1183.0
NIPA2,1016.0
LOC100522887,190.0
CNMD,907.0
AP3B1,544.0
LOC110255912,1302.0
SMARCD3,1156.0
UBXN2B,1089.0
ORAOV1,971.0
AIFM1,899.0
LOC110259905,1208.0
RAB5A,922.0
PLEKHG1,289.0
LOC102167126,1098.0
NBEAL2,940.0
RIC8B,903.0
C4BPA,245.0
CLVS2,1028.0
SHC4,947.0
BRD8,893.0
LOC106504367,1255.0
LOC110255540,1307.0
MAP4K3,477.0
TBC1D17,759.0
AP1G1,723.0
MTO1,1212.0
FSTL4,1019.0
CEP70,1248.0
CAPN15,785.0
MOBKL3,740.0
LOC106504492,1287.0
SET,840.0
CREM,730.0
RASA3,356.0
ABCF3,900.0
LOC110255463,1061.0
STRIP2,1445.0
PHF20,532.0
MCCC1,898.0
LOC100736710,1648.0
C6H1orf228,711.0
GPR137C,1130.0
SLC27A4,1084.0
RAB28,1211.0
FAM83D,1122.0
ERI2,1487.0
COX5B,1651.0
ZNF713,1128.0
DHX40,925.0
F2RL2,175.0
IDO2,1372.0
CLHC1,1149.0
ARHGEF40,636.0
MUC20,1101.0
BICC1,273.0
LOC102159863,1171.0
LOC110261992,1172.0
SHE,597.0
CLASP2,721.0
WDR83OS,682.0
LOC110257548,917.0
LOC106509643,1257.0
PUM3,932.0
DAPK3,1614.0
F2RL1,1162.0
ZDHHC3,1176.0
EMD,866.0
CRHR2,903.0
EFCAB7,1020.0
P4HA1,463.0
MAP1LC3A,1168.0
RNPS1,653.0
CFAP221,1564.0
PLEKHA1,1163.0
GPR174,1297.0
AASDHPPT,1131.0
RAB9A,817.0
PANK4,933.0
OPLAH,713.0
LOC110261245,1129.0
TMEM63C,926.0
ZNF239,691.0
ERP27,1096.0
LOC106504501,966.0
ZNF263,1187.0
MXI1,930.0
SLC12A2,520.0
RREB1,1069.0
LOC100515837,632.0
TACR2,890.0
TIGAR,1720.0
ZNF276,466.0
LOC106504619,944.0
RAPSN,1030.0
N6AMT1,916.0
CCSER1,919.0
LOC110260674,965.0
PTPRM,893.0
ATG101,902.0
LOC106505545,768.0
GLRX2,782.0
LOC102158936,805.0
LOC102165845,1342.0
XPO7,652.0
TCEA2,618.0
TCEAL4,1138.0
USP25,1191.0
FLNB,916.0
TNFRSF1B,102.0
ERC1,612.0
C3H2orf42,978.0
ZFHX2,1004.0
DOCK4,1290.0
ITGAL,185.0
NKIRAS2,990.0
RPL36AL,965.0
RIMKLB,185.0
TNS3,157.0
LOC102161632,1027.0
MATN2,216.0
LOC106506961,1222.0
ABI3BP,435.0
TTC26,1143.0
LMAN2,612.0
AP3S1,1789.0
HK3,1001.0
CFAP70,965.0
LOC110259513,1166.0
DPP8,646.0
POLDIP3,675.0
SLC38A10,547.0
APOBEC1,1427.0
LOC110255210,1261.0
RAP1B,407.0
DYNC2H1,731.0
LOC100512976,1531.0
GBP1,392.0
EFCAB14,871.0
EMP3,202.0
TMEM243,1349.0
EPN2,749.0
SRP72,873.0
ZMIZ2,951.0
FAM161A,1025.0
CASP8AP2,610.0
URI1,1139.0
MPRIP,449.0
CCDC136,1431.0
SEC14L1,733.0
NAP1L4,779.0
LSM12,1087.0
LOC110259901,976.0
GNB5,1167.0
YLPM1,544.0
PTCRA,1125.0
LOC110257894,995.0
DNAAF4,1141.0
LOC106504530,910.0
G3BP2,752.0
VSIG4,167.0
PSMD11,988.0
UFM1,652.0
C3H16orf96,1006.0
LOC110259955,919.0
ANXA1,232.0
CUL1,866.0
ZEB1,540.0
ITPR1,218.0
COPS2,1012.0
LOC100155964,1098.0
MAN2A1,804.0
LRRN4CL,116.0
ARHGAP6,201.0
ANKRD13C,1019.0
RHBDF1,617.0
MGLL,1011.0
LOC110260197,1627.0
LOC110259698,954.0
COPS6,736.0
SUPT5H,725.0
ATP6V0B,569.0
MGAT5,792.0
TLR8,939.0
PTCHD4,1087.0
AMHR2,1355.0
PHF12,722.0
COMMD7,719.0
LOC106504299,879.0
LOC102161206,1211.0
HEATR5A,1319.0
SIK3,1115.0
NPLOC4,698.0
PLCB1,108.0
CCDC107,1352.0
PARVB,836.0
RPL31,691.0
MRPS5,821.0
CHMP4C,1078.0
TBC1D15,938.0
CYBA,265.0
TCN2,418.0
LOC106506781,562.0
LOC110260374,1054.0
RTKN2,1233.0
ZNF416,1221.0
DCUN1D1,1021.0
LOC110260036,1001.0
LRP5,1149.0
STK39,607.0
APH1B,968.0
AFG3L2,729.0
ST3GAL6,641.0
CDC5L,563.0
PNMA8B,1209.0
CDC6,930.0
MORC3,542.0
CCZ1,609.0
SKI,378.0
PIK3C2B,701.0
UBE3B,815.0
EIF3E,737.0
GSPT1,678.0
AAR2,922.0
SNX14,620.0
PHKA2,699.0
C3H16orf72,1197.0
LOC100513346,544.0
DCAF10,836.0
ABRAXAS1,827.0
ANXA6,566.0
ADAMDEC1,1242.0
FRS3,1128.0
GALNT7,1067.0
ADAT2,842.0
SFTPD,1227.0
FYCO1,1163.0
LOC100158069,1123.0
SCFD1,865.0
PSMD7,665.0
UGP2,475.0
NEDD4,218.0
LOC110261511,999.0
CAMK2B,921.0
SOCS6,846.0
PMEPA1,669.0
FAM60A,1362.0
CTTN,581.0
LOC100624149,836.0
FAM83F,1079.0
VSTM5,981.0
WASF1,1016.0
LOC102158826,821.0
PRPF8,732.0
ZBTB10,610.0
HERC3,491.0
LOC102160517,1043.0
BTBD1,1073.0
MORC2,602.0
FCER1G,150.0
HTT,653.0
LOC110261293,1287.0
ARIH2,860.0
TPRA1,890.0
FMO5,892.0
SCRN1,917.0
TSPAN3,808.0
LOC100518417,1018.0
WSCD2,727.0
STK17B,324.0
AGPAT5,638.0
STT3B,961.0
MTG2,497.0
ADD1,501.0
AKR1D1,2175.0
LOC102168027,1125.0
BFAR,681.0
TERF2IP,884.0
LOC102158261,1204.0
C6H18orf21,610.0
DACH1,1553.0
HMGN1,1281.0
UBA2,793.0
TAGLN2,344.0
LOC110256677,884.0
HAUS5,889.0
HEATR5B,717.0
TBC1D13,1126.0
PNPLA8,807.0
MYO1C,1168.0
CRLF3,400.0
DCDC2,1388.0
MLANA,1109.0
STARD6,901.0
LOC100620992,964.0
KCTD3,702.0
ETV7,723.0
LOC106504536,554.0
OTOS,1243.0
LOC106506610,1154.0
BCAM,820.0
GABARAP,633.0
PUS7,646.0
LOC110256097,900.0
ADGRA2,186.0
EIF4G1,610.0
LOC110256490,1100.0
RFFL,690.0
KRT40,1159.0
SAMM50,915.0
LOC100521518,771.0
PSMD12,813.0
MAMSTR,1033.0
LOC110256763,1981.0
CCDC190,1245.0
GNAI1,536.0
BCAP29,926.0
SPCS1,1388.0
CDH9,1223.0
GOPC,569.0
RCBTB1,1116.0
RNF183,1025.0
LOC110257244,841.0
BUB3,1311.0
INSM2,1258.0
MRM3,979.0
CFAP206,1063.0
UBTD1,996.0
LOC110255749,817.0
RUSC2,658.0
GLIS2,720.0
DPM1,1037.0
GPX1,194.0
LOC106505035,716.0
CBX5,685.0
TMEM185B,841.0
PLD5,877.0
IER3,1016.0
LOC100516105,1231.0
LOC110256651,935.0
PRMT1,914.0
ACSL4,453.0
CEP164,323.0
IL31,1044.0
AKAP5,1086.0
DLG3,1620.0
MPC2,1777.0
LOC106505137,876.0
LOC110255693,815.0
LOC100516735,1081.0
ABCE1,835.0
DLD,836.0
LOC102158069,1250.0
MED14,895.0
IKZF5,1024.0
LOC106510595,1031.0
LOC110259688,1176.0
SFSWAP,778.0
PLEKHG6,846.0
VAT1L,887.0
NASP,589.0
MGAT4D,1125.0
TYROBP,139.0
TMEM170B,1029.0
VAV3,136.0
CCDC40,817.0
SZRD1,855.0
ZNF34,855.0
BCL7C,790.0
TOR1AIP1,860.0
PIK3CD,671.0
RUBCN,843.0
AP3M1,705.0
GABRG1,1190.0
LOC110256735,839.0
LOC110260282,1122.0
PROP1,931.0
ATL3,910.0
RNF14,1453.0
RIOX2,1167.0
MANEA,891.0
GPR52,800.0
ZNF883,260.0
TAS2R40,1031.0
GTF2H5,885.0
ZMAT1,1387.0
UQCR10,1253.0
METTL23,964.0
CCDC137,657.0
RIOK3,736.0
MSL2,654.0
KRT80,1484.0
GMNC,1034.0
LOC110261576,1772.0
LOC100624795,1097.0
SMIM19,1449.0
PLSCR5,185.0
TSEN15,974.0
YWHAQ,600.0
CCDC66,880.0
PDF,1024.0
GNG11,275.0
HNRNPUL2,653.0
UHRF2,576.0
IFT122,517.0
LOC110256623,882.0
ZCCHC14,527.0
LOC100522787,1458.0
LOC102167839,1213.0
EMSY,1326.0
FAM83H,1056.0
DNAH5,1229.0
LOC102158500,1206.0
DEFB124,1274.0
RUFY1,822.0
EIF2AK1,1288.0
TEX10,606.0
GRB14,1506.0
CHMP3,930.0
CLMN,799.0
DMP1,933.0
FBXL5,545.0
CCT4,744.0
LOC110256525,869.0
NFX1,685.0
APBB1,723.0
COL5A1,171.0
LOC106506141,902.0
PON3,1175.0
RDX,427.0
NEURL3,864.0
TLDC1,967.0
GPR39,884.0
LOC110255684,1012.0
ATPIF1,1305.0
MARF1,472.0
NBEA,728.0
RABAC1,573.0
LOC110260659,106.0
TNFRSF8,821.0
RGS7,1562.0
CTSF,747.0
PRKAR1A,1125.0
SLC25A51,1029.0
LOC110260746,1086.0
LOC110257511,1031.0
CTSA,780.0
ZC3H3,975.0
GPR4,1374.0
SNED1,471.0
EZH1,646.0
IL6R,1075.0
PDZD8,810.0
PPP1R12C,683.0
PTK2,604.0
ARPC2,453.0
MBD4,943.0
AKAP17B,1010.0
LOC110257240,168.0
HAUS3,729.0
UROS,694.0
CAPZA2,667.0
LOC106509419,811.0
ZFYVE1,974.0
LOC110256592,1031.0
GRIA2,911.0
LOC100517340,1066.0
ATP11C,1235.0
ZNF12,706.0
ATP6V1C2,565.0
LOC106510024,1210.0
VCP,802.0
MTURN,176.0
OTUD1,2269.0
LOC100154423,953.0
ZFP90,596.0
GORASP2,713.0
FAM84B,859.0
YWHAB,483.0
TXNDC5,540.0
WBP4,604.0
LOC110261986,1087.0
APPL1,452.0
KIF2A,518.0
ME3,883.0
SLC12A6,1293.0
CAGE1,803.0
LOC110256639,816.0
KCTD12,146.0
SLC35D1,1278.0
LOC110256296,891.0
ITPRIPL1,966.0
UBE2Q1,593.0
ACTR10,712.0
KLHL30,1105.0
FAM84A,1839.0
LOC106505808,1457.0
