,aggregate_gene_expression
TIAF1,1098.0
LOC110262097,1107.0
TRMT1L,1041.0
METTL2A,1098.0
SRPK1,1115.0
LOC110260440,1044.0
LOC102168143,1125.0
RCBTB2,827.0
MLST8,1139.0
SLC25A23,1229.0
IKZF1,1049.0
ITIH5,200.0
SYTL5,961.0
LOC100516480,1970.0
SLC25A28,1168.0
MFSD9,1277.0
GAS7,133.0
PITRM1,1765.0
NXF1,912.0
SSR2,781.0
KLHDC7A,1226.0
OXR1,1771.0
LOC110256057,1386.0
HIVEP1,664.0
RPL27,1058.0
LOC102164131,1590.0
LOC110257520,1119.0
LOC100514656,1340.0
ELOF1,1220.0
SLA-7,748.0
RPS23,794.0
LOC106510424,1119.0
CATSPERG,1256.0
IQCH,1183.0
LOC110255504,1628.0
GOT1,2220.0
CDC25B,1079.0
OCIAD2,1308.0
EOGT,1468.0
WDR37,1661.0
CADPS2,856.0
LOC100515112,1259.0
DYRK2,1726.0
VLDLR,1686.0
IKBKB,774.0
GPBP1L1,850.0
ARPC4,833.0
GRAMD4,1206.0
LOC100621803,1245.0
MACROD2,1678.0
NDEL1,1147.0
LIPT2,1567.0
MAGI3,946.0
LOC110259908,1602.0
TCF21,129.0
GREM2,1817.0
MARK2,985.0
KAT6A,844.0
HMMR,1570.0
LOC110259915,1455.0
CYP24A1,1580.0
LOC110255361,1124.0
NECTIN2,1375.0
ATP8A1,1730.0
MPP6,1214.0
LOC102167305,1227.0
LOC106505418,1712.0
SAAL1,1220.0
SLC25A37,1250.0
GRAMD1B,1521.0
RAPGEF5,2763.0
PPFIA4,2448.0
TCAIM,1592.0
DGCR8,910.0
PDE5A,660.0
CEP63,1231.0
OGFOD1,1602.0
TNKS2,1413.0
FBF1,1258.0
MTRR,817.0
CPNE1,717.0
LOC110260090,1204.0
TGOLN2,789.0
QRICH1,1210.0
ACSM2B,1259.0
MYEF2,886.0
PTGIS,163.0
PTOV1,1416.0
KTI12,1249.0
MBNL3,1827.0
PRKD3,864.0
CASC1,1390.0
WDR43,1467.0
CD164,1141.0
TINAGL1,2013.0
LOC106508288,1277.0
CEP57,1437.0
DNAJA1,1142.0
LOC110259545,934.0
TRMT61B,1245.0
MORF4L1,833.0
PI4KA,1148.0
KDM1A,1234.0
ETFB,1534.0
CDCP1,746.0
TTC37,1175.0
LOC110256586,1317.0
PCYOX1L,946.0
KCTD7,1313.0
ILKAP,1003.0
FAM216B,1696.0
IGFBP6,244.0
SUSD6,760.0
LOC100519098,150.0
FRMD3,1102.0
LOC100523964,501.0
LTN1,1046.0
PDPR,1694.0
SCUBE1,1175.0
LOC100514469,1207.0
PSTK,1317.0
ADGRA3,1125.0
PBLD,1436.0
LOC102166910,1106.0
UBAP2L,1309.0
LOC110259298,1248.0
LOC110256604,1186.0
TMEM229A,708.0
USP31,749.0
PALMD,2789.0
ZFYVE9,1311.0
LOC106508978,1011.0
IPO7,1175.0
MAPK1IP1L,986.0
PDZD2,2449.0
TLK2,912.0
TSPAN17,806.0
CLINT1,1126.0
ACTR3B,1359.0
LOC106509200,1273.0
SLC25A27,352.0
HNRNPH3,967.0
LOC102161099,1795.0
SPI1,1450.0
ZFP36,194.0
CNTNAP1,603.0
CEP68,912.0
LOC102157622,1325.0
MBOAT1,937.0
KIF16B,1712.0
CFAP97,1171.0
IST1,763.0
RAB11FIP2,925.0
ACO2,1936.0
VPS13A,827.0
SDHA,1738.0
SRPX,129.0
CERK,1929.0
LOC102160367,766.0
C4BPB,1740.0
MRPS27,1363.0
FAM135A,1042.0
RCN1,874.0
ELK3,302.0
RPL7L1,1186.0
LOC110260672,596.0
NOP16,1297.0
LOC110255971,1288.0
ENO3,3142.0
LOC110261994,2061.0
PYGO1,1147.0
KCNJ16,1110.0
LOC106508808,1320.0
GIMAP4,1084.0
LOC106507243,1343.0
PTPRT,1150.0
USP10,1213.0
CYFIP1,530.0
SLC35E1,959.0
MASP1,1802.0
STAT1,698.0
SENP5,1417.0
LOC100517025,1098.0
LOC106506530,1339.0
LOC100511785,1115.0
ATP6V0C,902.0
KLHDC3,1695.0
WNK1,1310.0
COL12A1,172.0
ETFRF1,4162.0
MBTD1,1103.0
PXDN,308.0
TRAPPC10,874.0
ZNF281,855.0
YPEL3,504.0
UBAP2,1299.0
FAM19A4,1578.0
KIAA1429,1211.0
LOC106506644,1208.0
LOC102158392,1263.0
LOC110256287,1883.0
HADH,1624.0
CDC42,805.0
CUL7,985.0
ATP5S,1378.0
C13H3orf84,1260.0
LDLRAD3,1082.0
ARF6,1189.0
HEXIM1,1336.0
LOC106506878,1361.0
EHHADH,1093.0
NOX5,1130.0
RIN2,536.0
CASD1,1132.0
STRADB,2680.0
CYTH3,437.0
DGKI,1654.0
PLCL2,1490.0
ZSCAN16,1490.0
SMARCAD1,1157.0
LOC100524613,1564.0
LTB4R,1506.0
ARIH1,1504.0
SEPT8,1372.0
TEFM,1138.0
CLASP1,1202.0
ACOT11,2431.0
POLR2H,1176.0
PTX4,1562.0
DBX2,1041.0
DENND6B,1038.0
RPL12,924.0
RPGRIP1L,862.0
ARMCX3,1528.0
AP3D1,963.0
TUBA1B,486.0
CLIC5,3101.0
MIGA1,1510.0
NFKB1,1173.0
NPC1L1,1596.0
BTF3,1021.0
RAB24,1078.0
SLAMF1,1375.0
LOC102161631,1260.0
TPCN1,1325.0
GBA2,1642.0
LOC110257828,705.0
PIK3AP1,1142.0
LOC102165975,1842.0
MTMR3,1406.0
LOC110262224,1128.0
LOC110260389,1470.0
LOC106507512,923.0
WWC2,1052.0
TMEM8A,666.0
WWTR1,1634.0
CD44,1100.0
STK38,574.0
SPATA22,1235.0
ECM1,190.0
LSM5,1190.0
SEPT14,1318.0
MICALL1,1091.0
DYNC1I2,862.0
WNT16,1108.0
LOC106507395,998.0
CRIM1,576.0
LOC102161653,946.0
SRSF2,2007.0
MSL1,1016.0
DTX3,902.0
LOC110259247,1612.0
SYNRG,2413.0
LMNA,1155.0
FUT4,1023.0
LOC110255960,973.0
LOC106507341,1281.0
NAA15,1226.0
LOC110255462,1520.0
SLF1,1332.0
DUSP18,1263.0
YTHDC2,1034.0
TBC1D8,1483.0
LAT2,983.0
LOC102166460,880.0
POC5,1584.0
SERTM1,1271.0
LZTFL1,1137.0
GIMAP5,787.0
TGFBI,219.0
DHX15,1063.0
LAP3,724.0
MMP25,1556.0
TDRD1,1333.0
PRELP,158.0
NUP98,1132.0
SLC2A6,1124.0
BIN3,880.0
GTF2E2,1251.0
PGAP3,1079.0
RUBCNL,832.0
ANKRD23,1957.0
FCHSD2,769.0
CRK,1247.0
NR2F2,144.0
LGMN,533.0
CNTLN,950.0
MTFMT,994.0
PACSIN3,1818.0
PPP1R42,1020.0
LOC110257519,1128.0
PRPF6,982.0
IFNAR2,836.0
LOC110255857,991.0
ADAMTS1,274.0
PPP1CB,968.0
ABRAXAS2,1077.0
SNAP23,920.0
HMGN2,669.0
TCF7,1062.0
ADAM11,832.0
TFAP4,1150.0
LOC110257001,1283.0
MIB2,907.0
DDX21,888.0
LOC110261469,1385.0
BCL2L11,816.0
PDGFC,1476.0
SDHB,1759.0
FMNL3,1104.0
STOM,685.0
LOC106505102,1161.0
HSP90AB1,1086.0
ULK1,944.0
LOC110261588,1305.0
SMIM10,1166.0
DPP4,1554.0
LOC110257516,2030.0
ZMYM2,947.0
RAD23A,1099.0
TGS1,1199.0
USP54,1529.0
LOC100523747,1023.0
ANKIB1,933.0
SLAMF8,1042.0
LRRC45,729.0
LOC100158035,1396.0
SLA,955.0
EPHA10,1285.0
ZNF706,948.0
C3,92.0
PTDSS2,1292.0
MUT,1072.0
ELMO2,536.0
PHYH,1014.0
DUSP22,1335.0
LOC102162728,1066.0
PMP22,221.0
ST13,980.0
BCDIN3D,1430.0
IMMT,1589.0
CCDC15,1021.0
ABTB1,750.0
TOPORS,1009.0
GPR152,1080.0
GNB4,615.0
S1PR1,752.0
LOC102164598,1006.0
LOC106505670,1234.0
TMEM260,927.0
PRKAB2,1165.0
LOC110261111,1147.0
ARSJ,659.0
TEDDM1,1134.0
DNAJC13,852.0
PGRMC1,1906.0
ERICH5,1199.0
ELF5,1913.0
TEX15,1344.0
FAM13B,817.0
KLHL31,2866.0
RHOBTB3,1392.0
DECR2,1446.0
HERC4,1880.0
LOC100623504,1400.0
MGAT4B,1354.0
FSD1L,1467.0
LOC110256042,1531.0
BCL2L1,572.0
HNRNPD,1032.0
LOC102164985,1653.0
ARL13B,868.0
LOC100522141,1282.0
LDLR,558.0
STOML3,1222.0
LOC106508340,1200.0
GTF2I,1197.0
LOC110260975,1267.0
CA12,856.0
LOC110261138,1370.0
MIS12,1101.0
SVEP1,1076.0
SLC29A1,1243.0
PIGV,1351.0
KDM5C,913.0
LOC110261282,1304.0
LOC106509979,809.0
BRCA1,904.0
KIF9,1620.0
LOC106505784,1250.0
FUT2,1320.0
FAM19A3,1453.0
BCAT2,1661.0
SLC2A3,1417.0
LOC106504312,1072.0
CABLES1,993.0
PLCL1,1652.0
KCTD18,1259.0
LOC106508361,1420.0
IFT81,1474.0
FOLH1B,1019.0
SMIM5,2987.0
LOC110255534,1127.0
GALNT1,356.0
EIF1B,923.0
CS,1638.0
TUSC3,1501.0
TRABD,1223.0
ERCC4,977.0
LOC110257221,1723.0
SMIM7,1612.0
LOC106510044,1903.0
MYLK3,2127.0
LOC106507705,1338.0
SMNDC1,951.0
BBS4,843.0
FAM110C,1551.0
LOC106510122,2075.0
TCERG1,1027.0
NDFIP1,601.0
ANKS1A,1035.0
COLEC12,327.0
HPS1,1032.0
RAD23B,1241.0
LOC102164671,1426.0
LOC100514905,1611.0
P2RY13,919.0
NDUFS7,2071.0
ITGB5,599.0
CSNK1D,1034.0
MEMO1,1318.0
GNG10,358.0
SERPINF1,508.0
AGBL3,1069.0
ACBD4,1530.0
RRAS,840.0
LOC110256838,1257.0
LMAN1,795.0
FAF2,1424.0
WTAP,829.0
SDF4,832.0
GSE1,530.0
RRAGD,1636.0
AP1B1,1028.0
GPR183,993.0
HTRA1,294.0
ZC2HC1A,1568.0
ATG5,1020.0
LOC110256635,1213.0
CRTC2,921.0
HNRNPUL1,625.0
NPM1,653.0
LOC110260830,894.0
GPR137B,872.0
PHKB,1724.0
LOC110256811,1439.0
GABPA,934.0
OMG,1115.0
SEPT12,1785.0
FGL1,1183.0
CERS4,871.0
MFGE8,667.0
PAPD5,700.0
YARS2,1115.0
LOC100518170,1079.0
LOC100511705,1531.0
LOC110260336,1565.0
COL21A1,59.0
AMOTL1,601.0
RALA,913.0
GPI,1676.0
TYW1,1150.0
LOC110261323,1071.0
IER5,928.0
EP400,818.0
FAM43A,485.0
AGBL1,1361.0
PCGF3,907.0
HYAL4,875.0
CHKB,860.0
TK2,742.0
GIMD1,1301.0
LOC110255681,1094.0
POMT1,1041.0
LOC106508822,926.0
RPS6KA5,1485.0
C5H12orf71,1061.0
PLA2G7,1142.0
ANKRD28,498.0
TP53I11,850.0
C2H5orf30,1485.0
ACVR1,1065.0
LOC110255376,1385.0
DSP,2258.0
USP32,894.0
TTC7B,1238.0
LOC110260579,996.0
LOC106504853,1390.0
PLA2G4F,1166.0
RNF148,1600.0
ZNF577,1071.0
MAT2B,654.0
MSN,358.0
TXLNG,1322.0
CNPY3,1087.0
CAND1,1151.0
SLA-DRB1,196.0
MGAT1,674.0
LOC100155488,1191.0
NUB1,865.0
LOC100627241,907.0
CITED2,2197.0
LOC102165197,1212.0
LARP1B,1995.0
LOC110255320,0.0
LOC102163283,1081.0
SLA-DRA,290.0
LOC102166826,1010.0
SH3BGR,2046.0
NEK1,1483.0
ZBTB41,741.0
MX2,607.0
FAM186A,1232.0
RALBP1,706.0
SH3KBP1,676.0
SUSD5,1098.0
P4HA3,946.0
PSMC6,1406.0
LOC110259457,882.0
PLEKHM2,1422.0
ZNF618,377.0
LOC106509613,812.0
SWT1,773.0
TLN1,657.0
ACOD1,1237.0
PHOSPHO2,1055.0
KIAA0355,1116.0
GATA4,1306.0
ZFP62,946.0
PPIA,447.0
RAB7B,776.0
ENO1,955.0
LOC110255247,1066.0
LOC106509289,838.0
RGS13,1303.0
THNSL1,1459.0
LOC110256324,1182.0
POGZ,820.0
SRR,1094.0
WDSUB1,1917.0
FAM50A,1163.0
CDC27,1242.0
BMP10,1026.0
PRKN,1343.0
FAM3C,489.0
SPO11,999.0
AOX4,2119.0
LOC110256941,755.0
NME3,1184.0
ANO6,176.0
WRAP73,689.0
LOC110255655,1060.0
LOC106509905,925.0
IFITM3,166.0
LOC100153598,995.0
FBXL3,822.0
TM9SF4,1222.0
LOC110259533,1131.0
ZNF771,1506.0
ALG10,1221.0
TBC1D23,939.0
WHAMM,1051.0
CACUL1,929.0
NES,732.0
LOC106509843,1196.0
C8H4orf33,1395.0
NCAM2,1043.0
LOC110261718,821.0
LOC100520248,1066.0
RAB3IP,1873.0
ARHGEF5,1742.0
ADAMTS6,1792.0
HIBCH,1424.0
MICAL3,1122.0
KLHDC10,959.0
TUBB,950.0
ITGA10,1136.0
FAM19A1,964.0
LOC106506547,502.0
NRXN3,644.0
LOC106507740,1251.0
LOC110255668,1150.0
OTOGL,1370.0
ZNF329,1214.0
CHML,916.0
PITPNB,865.0
PCCA,1077.0
LOC106508034,1055.0
SOX11,1678.0
CNNM1,1057.0
LOC100516424,1634.0
MTUS2,1313.0
VWA2,1021.0
ATXN7L1,950.0
LOC110256135,1128.0
LOC100621455,1036.0
CCDC28B,995.0
MARVELD2,976.0
LOC110260712,1324.0
GFRAL,1433.0
LOC110256300,1763.0
TBCK,905.0
TRIP4,1129.0
UQCRB,1734.0
GPC3,128.0
PTCHD3,1099.0
RGL1,211.0
RABL3,951.0
SQLE,785.0
LOC106509181,1181.0
FAM91A1,610.0
IBTK,1186.0
NME9,1029.0
DSCC1,1113.0
LOC100626276,697.0
ELF1,547.0
GPAA1,984.0
CELF3,1080.0
PI15,90.0
CHRNB1,690.0
PICALM,678.0
SLA-DQA1,271.0
RAB30,1226.0
LOC102168016,1304.0
LEMD2,732.0
N4BP2L1,1620.0
ALS2CL,999.0
KRT10,1785.0
DNAI2,1054.0
LOC106508237,2516.0
RARB,1495.0
LOC110262252,1129.0
PRKACA,1717.0
TMX1,989.0
CWC27,1423.0
DCUN1D3,1265.0
SLC9A9,440.0
P2RX3,1434.0
PAN2,945.0
TOGARAM1,1080.0
SERINC1,671.0
TRIM28,860.0
RANBP9,1142.0
PKLR,1001.0
LOC110259239,1062.0
RPL9,1389.0
EZR,1043.0
CHEK2,889.0
USF2,935.0
ZBTB47,1097.0
LOC106507156,1315.0
ALCAM,1600.0
LOC100623116,840.0
LYVE1,129.0
LSM8,1108.0
LOC110257726,1152.0
BTRC,1196.0
ARPIN,788.0
LOC110255830,890.0
LOC110261691,1413.0
GRN,454.0
CEBPZ,1020.0
CSAD,937.0
COBLL1,1147.0
ASB5,1532.0
LNPK,1471.0
DEDD2,1118.0
LOC110255516,1086.0
LOC110257412,1233.0
LRP10,648.0
LOC110256001,910.0
LOC110260702,1925.0
SSBP4,374.0
C7H6orf229,923.0
LOC102161916,1318.0
PDZD9,1520.0
PFKFB4,895.0
RHBDL2,1541.0
LOC110255426,851.0
LOC100155468,847.0
LOC100522725,1683.0
GPAT4,1227.0
AP5Z1,841.0
MAP3K21,809.0
NEK9,956.0
DTX2,844.0
NXPE2,1027.0
NISCH,808.0
PGM2,1084.0
GPR75,954.0
SIMC1,921.0
PDSS2,1077.0
ACTN1,1145.0
HRC,2206.0
NAALADL1,1027.0
LOC102158799,1047.0
ERMARD,990.0
ODF2,1111.0
PDGFD,747.0
PPP2R5A,1069.0
FEM1B,1186.0
SGTB,1247.0
LOC106507220,541.0
LOC100622535,1044.0
WBP1L,720.0
LOC110260981,773.0
PARD3,767.0
FXR2,1497.0
LARS,1286.0
RAB3GAP1,1510.0
ZNF608,1198.0
SLC12A9,809.0
TUBA1A,339.0
LOC110261689,1075.0
IWS1,1064.0
LOC100516295,308.0
ING1,1139.0
MAFB,131.0
ACAD10,1361.0
SRGAP3,878.0
LOC106509334,1163.0
FAM13C,1271.0
SPATA2,1271.0
TRIAP1,1178.0
CAV1,992.0
CSPP1,808.0
LFNG,207.0
AEBP2,977.0
DOK7,1208.0
SYNC,1354.0
PHLDA1,1120.0
VCAM1,122.0
LOC110259405,1114.0
LIMA1,151.0
MXRA8,337.0
STARD3NL,1132.0
ARL6IP1,1027.0
ARL11,1008.0
LOC102163526,1216.0
USP14,1131.0
KIAA0513,684.0
IL11RA,1213.0
ZMYM6,805.0
KMT2D,855.0
LOC106506477,1043.0
YME1L1,1237.0
LOC106507303,686.0
LOC102723301,1292.0
EHD4,1124.0
RARRES2,257.0
ADPRHL1,2429.0
LOC102167294,730.0
RAD54L2,940.0
LOC110259241,1258.0
TAOK2,619.0
LOC102159995,1073.0
GCK,857.0
LOC110261526,981.0
ZFYVE28,1096.0
ERICH6B,1180.0
LOC100624191,717.0
COASY,1062.0
LOC106508334,902.0
ZNF131,1383.0
ASB11,1361.0
FAM13A,654.0
RMND5A,1514.0
ALDH1L2,678.0
RNF139,1102.0
NAB1,884.0
DIP2C,1307.0
FAN1,1068.0
LOC110257576,1418.0
LOC110259333,2560.0
EGLN1,1112.0
CHCHD6,1226.0
ARMC1,707.0
CUL4A,927.0
NDUFC2,1829.0
LOC100738955,1039.0
ANKRD27,634.0
LOC110256581,942.0
LOC110262246,926.0
LOC100738003,454.0
TBCE,888.0
GALNT11,831.0
CASZ1,1440.0
PPM1L,1484.0
TENM3,1508.0
LOC110262081,960.0
LOC106510452,1052.0
CBX6,528.0
EIF5A,842.0
TTC23,1262.0
OSBPL9,900.0
LOC110260387,912.0
NEIL2,1167.0
CSE1L,1012.0
LOC110261268,1507.0
PTPN21,1258.0
ATL2,1075.0
USP48,915.0
PIR,1150.0
CASP2,1023.0
MDN1,1053.0
FEM1C,1497.0
ENG,302.0
TMEM134,945.0
LOC106508849,885.0
LOC106509384,1237.0
ANKLE1,1523.0
LOC110259932,1230.0
SELENOK,763.0
ECHS1,869.0
LOC106505735,1125.0
TM9SF3,773.0
SULT1E1,1003.0
ATP9A,797.0
CEP112,361.0
LOC100524727,1308.0
LHFPL5,968.0
FARP2,797.0
SNTA1,1564.0
LDB1,578.0
IDH2,1744.0
LOC110259349,1541.0
AFTPH,991.0
RSL24D1,1101.0
B3GNT9,902.0
RBM45,748.0
RWDD1,787.0
RBM38,965.0
LOC110256119,1272.0
MTF2,1056.0
ZFAND6,952.0
PDE4A,862.0
POMT2,1035.0
HDGFL3,979.0
RAPH1,358.0
LOC100739688,1329.0
SORT1,2105.0
FYN,632.0
SYT17,1093.0
TMEM259,1195.0
UBL3,666.0
LOC102159363,1362.0
MKNK2,1175.0
KCTD9,618.0
ZBED3,1074.0
NCOA6,811.0
LOC102165609,2700.0
GPSM2,844.0
TRPV2,598.0
LOC110257905,0.0
KIF26B,1231.0
RNF10,927.0
THAP2,1102.0
GNAO1,1464.0
LOC102157807,868.0
TMEM135,500.0
MILR1,907.0
LOC100620814,897.0
RAI1,932.0
GNE,982.0
RHOA,644.0
LOC110259509,1117.0
LOC106510468,1009.0
INTS6L,902.0
VWCE,1075.0
SPATA31D1,1173.0
HM13,957.0
UBE4B,1079.0
KCND3,985.0
NSD2,650.0
LOC106504338,1164.0
NOS1,1081.0
GNG8,1553.0
CORO6,1126.0
ZC3HAV1L,878.0
CCDC191,1215.0
PLAGL2,831.0
WDTC1,973.0
LOC100156967,1916.0
SHMT1,475.0
NCL,714.0
C13H3orf67,1182.0
DENND6A,775.0
CCP110,708.0
PPT2,855.0
OSBPL1A,917.0
ZNF19,972.0
OBSL1,1118.0
LOC110255764,729.0
PRRC2A,837.0
MFF,1408.0
LOC110255546,741.0
DFNA5,904.0
PYROXD1,808.0
LOC110260249,1150.0
USP53,1133.0
METAP2,949.0
LOC100625711,1144.0
C14H12orf65,859.0
DARS,881.0
LOC100523244,527.0
SRBD1,1157.0
GPR148,1334.0
LOC102157696,780.0
PTAFR,860.0
DDX42,649.0
MAGI2,893.0
LOC106504926,1100.0
LOC110257285,1034.0
LOC100518097,870.0
LOC100737051,586.0
TCOF1,666.0
LOC102166211,1256.0
IGF2BP3,800.0
MTMR14,447.0
AHR,633.0
XXYLT1,1166.0
LOC106510528,1537.0
TOPAZ1,849.0
RNF111,1037.0
RIMKLA,639.0
VDAC2,1562.0
HELLS,425.0
PRNP,867.0
PPP2R5E,1118.0
LOC106509133,875.0
SRCAP,1112.0
TXN2,1134.0
LOC110256741,1155.0
FGGY,985.0
DZIP3,1291.0
INPP5K,760.0
LOC102158191,839.0
TFEC,884.0
COX6B,1849.0
EFCAB1,1126.0
LOC110261247,1137.0
SCAI,758.0
LOC110261940,1228.0
PCMTD2,987.0
HSD17B4,1327.0
POPDC2,1364.0
SORBS3,333.0
FLRT2,301.0
KRAS,1160.0
MORF4L2,940.0
NAALAD2,1710.0
ART4,427.0
ANKRD40,1084.0
LOC110261527,1088.0
DHX29,771.0
PGRMC2,1251.0
LOC102163721,1032.0
S100A10,323.0
LOC110260827,785.0
LOC106508141,792.0
LOC110261422,984.0
LOC110256020,1315.0
CD300A,1042.0
MAU2,1095.0
SMARCE1,881.0
LOC102167618,1086.0
NTSR2,1275.0
PPWD1,1131.0
LOC110255622,1317.0
AZIN1,1113.0
LOC110255582,1136.0
B3GALNT2,1129.0
PPP1R35,1052.0
LOC110261275,1122.0
ATP5J2,1715.0
DSEL,159.0
PSPN,1095.0
PRKCB,432.0
LOC110260921,1500.0
RILPL2,1166.0
LOC100523684,1108.0
ATP5G1,2174.0
HAND2,2405.0
LOC102165237,953.0
ALMS1,770.0
LOC110255537,1543.0
THUMPD2,919.0
VPS41,917.0
ERBB4,1670.0
SESN3,494.0
APLP2,528.0
SLC27A6,136.0
CD34,824.0
LOC100519808,1960.0
IFT88,759.0
CHST7,748.0
COMT,1500.0
ZNF428,1277.0
C17H20orf194,687.0
CUL5,1358.0
GGA2,914.0
ANKRD49,767.0
LOC110255698,1030.0
RFXAP,1345.0
PTPRA,759.0
LOC106510193,836.0
LOC100517800,932.0
NUP62CL,965.0
TMEM131L,731.0
SLC22A13,1133.0
SPTLC2,856.0
FOXH1,1042.0
LOC106508944,1799.0
EPHA6,1242.0
XPO6,694.0
UFL1,983.0
TMED10,761.0
RAB2A,653.0
LOC106510388,1168.0
PSMD2,999.0
LOC110261129,883.0
MCRIP1,804.0
LOC110257138,617.0
CLPTM1L,759.0
DCX,834.0
IRF3,599.0
S100Z,931.0
ARHGAP12,771.0
HBS1L,1599.0
LOC100623270,760.0
OAS2,206.0
TRIM58,1438.0
NDUFAF3,1771.0
DIS3L2,978.0
HES4,1054.0
LOC106509590,810.0
LOC100158011,1132.0
SGSM1,754.0
NTN5,1043.0
SLC18A1,645.0
RNF220,926.0
RABIF,892.0
AUNIP,720.0
GLYR1,995.0
DMXL2,1197.0
IL34,1307.0
ERCC2,1039.0
LOC106506835,1125.0
IQCF3,935.0
MMP23B,937.0
COMTD1,1047.0
PPP4R3B,1028.0
NARFL,936.0
SLC37A2,1164.0
SSFA2,489.0
XYLT1,575.0
EEF1D,719.0
EXT1,843.0
MFAP3L,1030.0
HDDC3,999.0
SLC35E3,917.0
C3H16orf52,1064.0
ATP13A4,1120.0
CHRDL1,347.0
LOC100521529,827.0
WDR45,985.0
LOC106507939,1048.0
DCT,1073.0
AK4,812.0
CKAP2L,949.0
UBQLN1,1138.0
PTP4A1,688.0
ATP2C1,966.0
NMT1,1447.0
MIDN,680.0
DNM3,1377.0
GABBR1,358.0
DPPA2,1035.0
FCHO1,1326.0
DDX18,1031.0
CCL2,146.0
PTGIR,1160.0
GIMAP6,420.0
PIK3IP1,859.0
SCARB1,420.0
LOC110259924,1085.0
SYPL1,900.0
TDRD3,896.0
DCAF1,817.0
KIF13B,1174.0
DDOST,832.0
LOC100514038,940.0
LOC110262320,1183.0
USP1,614.0
LOC102157576,770.0
LOC100522143,810.0
LOC110257125,912.0
COL5A3,113.0
ABCC1,1066.0
XDH,1446.0
CDADC1,1011.0
POP1,1336.0
KIF3A,695.0
LOC110261313,1092.0
LOC110255685,1037.0
SAP30L,517.0
KCNAB1,787.0
FARP1,440.0
TASP1,887.0
FAP,164.0
PRMT3,753.0
LOC102158650,978.0
SBF2,896.0
LOC110257936,840.0
HMGXB3,607.0
LOC102166702,919.0
LOC110259936,1068.0
C1H9orf43,1362.0
MSRB3,1604.0
LOC110261115,1287.0
ZNF449,694.0
GINS2,675.0
RPL4,624.0
PELO,478.0
GNPTAB,564.0
TMEM123,861.0
LOC106510483,1034.0
METRNL,635.0
C9H1orf27,1144.0
LOC110259964,907.0
LOC110261227,1198.0
LOC110259155,1381.0
LRRCC1,940.0
STXBP5,793.0
LRRC39,1515.0
NDUFS8,2007.0
PFN2,1047.0
GPR156,936.0
NELFCD,827.0
ATF2,808.0
SLC22A5,968.0
GPS2,1179.0
LOC110260762,915.0
CDK10,977.0
LOC106507373,1766.0
ARL5A,607.0
LOC110255951,1363.0
PNKP,693.0
SRRT,909.0
TET1,499.0
RABGEF1,806.0
ILF3,988.0
LOC102165061,1071.0
DEGS2,1043.0
SKIV2L2,949.0
DLGAP4,908.0
TANGO2,694.0
LOC106508762,950.0
CCDC83,1466.0
LOC106505748,852.0
RNF170,764.0
ERICH1,746.0
TRIM23,935.0
ZFPM2,999.0
FAM105A,150.0
SPATA18,1053.0
ZNF646,895.0
KIAA1217,566.0
RCOR3,927.0
ZFR,907.0
ATP5G3,1873.0
STRN4,779.0
LOC106507918,793.0
FOXN1,1666.0
LOC102158443,1249.0
PLEKHJ1,891.0
DNAJC6,963.0
ATP5O,1496.0
ACO1,1479.0
DGKE,752.0
PPM1A,948.0
CPED1,2717.0
UBA3,862.0
LOC110259899,716.0
LOC100736974,410.0
ATG4C,349.0
ZC3H15,1191.0
EIF4H,687.0
FAXC,824.0
LOC106510601,994.0
LOC106504434,1597.0
LSMEM1,1045.0
ORC3,1012.0
ATP8B4,912.0
SLC35E4,997.0
SLC35B2,1161.0
CCDC6,1481.0
MDH1,1848.0
ZBTB21,1109.0
LRRC38,810.0
DPF2,937.0
SELENBP1,95.0
LOC102164518,1196.0
CPEB2,930.0
TBC1D1,453.0
OSTF1,387.0
LOC110257806,776.0
JMY,1120.0
DEAF1,637.0
SF3A2,845.0
LOC110260052,1060.0
BBS1,786.0
C5H12orf73,1140.0
SPOP,739.0
UBFD1,855.0
LOC100523745,979.0
TFEB,966.0
LOC110260359,873.0
LOC100737821,1178.0
MMP14,297.0
DCP1A,924.0
HERC6,160.0
TGM2,701.0
TSHZ1,1314.0
DLGAP1,742.0
KCNIP3,949.0
PSMD1,1438.0
LOC100523736,815.0
LOC106508431,1088.0
RING1,814.0
COIL,882.0
PCSK6,551.0
COPG1,834.0
ICOSLG,126.0
CNOT9,1123.0
LOC110259487,1031.0
LOC110259689,1470.0
YAF2,917.0
MYO1D,855.0
LOC110255519,920.0
SLC22A15,747.0
SPSB3,618.0
KIAA1958,982.0
ABR,616.0
NT5E,648.0
LOC102161921,506.0
MBD6,793.0
LOC102161654,978.0
PRDM10,756.0
GSTCD,1430.0
LOC100737660,652.0
LOC102167315,820.0
PTBP3,294.0
TMTC3,836.0
ADAMTSL4,467.0
SUPT3H,989.0
PLXNB2,578.0
CRP,878.0
LOC110255851,810.0
OTOF,731.0
LOC110259515,959.0
LOC102163705,691.0
MICU3,1174.0
HDGF,1110.0
C2H19orf43,688.0
NRDC,850.0
ACBD6,863.0
LOC106509653,1070.0
MED23,908.0
ETNK1,744.0
LOC100514068,441.0
LOC106510670,957.0
PGD,925.0
SUCNR1,860.0
TARBP1,1102.0
ARAP3,130.0
MAFG,508.0
MAP2K2,867.0
CDPF1,1653.0
