,aggregate_gene_expression
MDGA2,1952.0
DSG2,1810.0
USP36,1166.0
BBS12,1472.0
CCDC38,1665.0
GLCE,1064.0
WAC,1360.0
LOC110261314,1364.0
PTGES3,2019.0
DENND4B,1130.0
C8H4orf46,1760.0
MTR,1473.0
ETS1,243.0
DCAF6,2414.0
KCTD6,1822.0
CNTRL,768.0
CTSZ,494.0
LOC106507459,5658.0
CX3CL1,1669.0
HTR2A,1715.0
LOC110261504,1650.0
METTL21C,1656.0
CCDC50,1503.0
LOC100522040,1750.0
ADAM22,151.0
RAC1,702.0
RER1,1388.0
ABCA1,528.0
CD200R1L,1564.0
LOC100520903,888.0
LOC110257136,538.0
ANXA5,285.0
LOC110262179,1733.0
ATP1B1,3392.0
CNDP1,1836.0
RPL21,1029.0
SLA-DQB1,239.0
LOC110256983,1439.0
TRIM40,1705.0
MCUR1,1943.0
KIAA0232,2030.0
PROSER1,1434.0
TRIM8,875.0
FBXO40,1675.0
NUDT13,1319.0
PRKACB,1803.0
DBNDD2,1578.0
DIS3,1259.0
KCNA6,1496.0
LOC102160303,1311.0
CUL2,1353.0
LOC110257234,1045.0
TCP11L1,1339.0
CCNL1,1235.0
LOC102166684,1564.0
GOLIM4,751.0
DOK6,1476.0
RIC3,2142.0
ZC3H4,1536.0
LPIN2,1305.0
LAMP1,857.0
CCDC60,1448.0
FANCG,1755.0
SLC6A13,1288.0
RASSF8,2407.0
ZNF432,1350.0
ENTPD3,1397.0
RIPK1,888.0
LYN,681.0
ZNF697,1935.0
MPP7,1639.0
RBX1,1202.0
LOC110259713,1515.0
HMGCLL1,1958.0
FREM2,1306.0
RPUSD1,968.0
KYAT3,1404.0
HFE2,1480.0
PHRF1,1292.0
PHACTR4,1418.0
FBXO6,1091.0
LTF,1347.0
PTPRE,899.0
EIF2S2,806.0
SS18,1653.0
LOC102165722,1804.0
LOC100738653,2004.0
ANKRD46,1472.0
CEP83,1616.0
LMLN,1149.0
KIF1C,1447.0
LOC110256946,1073.0
PDCD6IP,852.0
PALM2,2184.0
RB1,1228.0
KBTBD8,1606.0
AFDN,1633.0
SP3,1037.0
AMOTL2,1538.0
TMEM165,1731.0
NT5C3A,1680.0
GINS4,1793.0
EPM2AIP1,2212.0
LOC102166141,1432.0
DDX1,1290.0
HBP1,978.0
LOC106507923,1451.0
LOC110255803,1875.0
WWP1,1257.0
LAMP3,1573.0
RIC1,1759.0
RFX1,1420.0
GLI3,855.0
LOC100516280,977.0
CUL3,1265.0
ENTPD6,2712.0
KIN,1138.0
LOC100155266,1486.0
CSNK2A1,1601.0
DYNC1LI2,1228.0
RRP36,1054.0
PLA2G4E,1962.0
MIS18BP1,931.0
RNF216,1307.0
POSTN,433.0
CTBP2,1049.0
TTF1,1140.0
LOC110261077,1604.0
FBXO7,1765.0
LINGO2,1406.0
LOC100738112,1505.0
NBR1,1148.0
MPND,966.0
ADGRL2,1049.0
ALKAL1,1153.0
FOSL2,1026.0
PLEKHA8,1661.0
RASGEF1C,1510.0
SMARCC1,1580.0
ELF2,1458.0
LOC110257484,1758.0
ANKRD50,1374.0
RCN2,1139.0
UBL4B,1360.0
LOC100158040,1652.0
TP53BP2,1533.0
LOC102164805,1827.0
RBM33,1452.0
SNRPG,1391.0
LOC110260826,1712.0
SUGT1,1506.0
HLTF,1771.0
LOC106505184,1546.0
LOC110255502,1467.0
PIGN,1323.0
EIF3A,1232.0
PFDN1,1399.0
ANOS1,1515.0
KCNK6,1471.0
LOC106510061,1328.0
YTHDF3,1134.0
LOC110257659,1288.0
LSG1,699.0
LRP8,1410.0
FAM120A,1441.0
SPDEF,1620.0
HMBOX1,1535.0
FZD4,611.0
VPS4B,1068.0
LOC102166963,1240.0
LOC110260695,1378.0
ADAM19,1426.0
C7H6orf132,1486.0
CWC22,1130.0
LOC102165359,1407.0
SPRED1,529.0
LOC106504276,1591.0
EEF1B2,599.0
LOC110262229,1510.0
RASSF1,290.0
DIP2B,1152.0
RPL23A,976.0
RDH12,1480.0
ZNF554,1592.0
SACM1L,936.0
CD46,830.0
SLC4A9,1323.0
DOCK1,1422.0
GDI1,652.0
CEP76,1368.0
LOC110259346,1621.0
ARHGEF19,1220.0
LOC100524873,1524.0
RBM10,1279.0
CEBPG,753.0
PRKCG,2026.0
LOC106508476,1478.0
SHOC2,1232.0
MAN2A2,1532.0
NLGN1,1953.0
EXOC6B,1426.0
SMYD4,1054.0
CAPNS2,1490.0
FAM20C,1211.0
MAGI1,1369.0
MRGPRX2,1378.0
RGL2,1056.0
PLA2G16,1484.0
RETSAT,1852.0
LOC110259827,1510.0
TMEM144,2659.0
LOC110257476,1415.0
ANKRD11,1014.0
RTP3,1392.0
ADAM9,523.0
MKL1,1117.0
DNMT1,1662.0
NCBP3,1534.0
MAP4K5,844.0
TMEM234,1253.0
LOC110256108,1223.0
ARHGAP35,1462.0
RC3H2,1356.0
PAN3,1009.0
SLC35F6,1189.0
GLE1,1289.0
LOC110260615,1746.0
SLCO3A1,2531.0
RNF103,1198.0
CISD1,2159.0
ETV4,1582.0
SLC7A11,2212.0
CASC3,1200.0
S1PR2,1194.0
RPL17,982.0
AHCTF1,1214.0
UGT1A6,1779.0
LOC102159288,1476.0
SETDB1,1499.0
NALCN,1484.0
KANSL2,1082.0
ATP5C1,1603.0
SIRPB2,1278.0
ANKRD33B,2250.0
HSPB7,2247.0
ST6GALNAC1,1891.0
NUP210L,1540.0
SLC2A11,1414.0
PLLP,1440.0
CCL24,111.0
SNX29,1278.0
B4GALT1,1422.0
CHCHD10,2069.0
PPP2R2A,1105.0
LOC110260353,1546.0
PCNX4,1427.0
LOC110255499,1406.0
P4HA2,571.0
MBTPS1,845.0
LOC110260013,1529.0
RPS5,884.0
LOC100621701,1231.0
CDC26,1022.0
SPATS2L,1386.0
LOC102160363,1275.0
FAR1,1178.0
LOC110256046,1618.0
TCEA1,1421.0
PATL1,991.0
NIP7,1559.0
GIGYF2,1199.0
DPYSL2,1484.0
KLHL36,1382.0
LOC110262186,819.0
ASB14,1110.0
INTS6,1581.0
PCP4,2284.0
ADCYAP1R1,1331.0
F2R,775.0
LOC102158661,1575.0
SRSF3,931.0
LOC102161036,1053.0
SEC22A,1290.0
APOLD1,926.0
LOC106505658,1636.0
LOC106509717,994.0
WDR26,1423.0
PALLD,1814.0
PANK2,1547.0
VPS9D1,1520.0
FBXW11,1134.0
CDH13,2245.0
TBC1D4,1790.0
MICU1,849.0
RPS6KA6,1408.0
TCTN3,1222.0
LOC100154179,1416.0
FOXP2,1966.0
PTN,258.0
PMS1,2457.0
NINJ1,1173.0
SLC1A3,1222.0
AP2B1,1163.0
PEG3,1244.0
PIK3C2G,1391.0
AMBP,1441.0
TPM3,627.0
ENOPH1,1361.0
LOC100513557,1558.0
ARFGAP1,1570.0
FAM45A,1265.0
ZDHHC21,1373.0
KCTD16,1294.0
LOC100522670,1339.0
LOC110260188,1428.0
OXSR1,936.0
POP5,1246.0
SMURF2,909.0
NAA35,1464.0
LOC110257546,1342.0
FYTTD1,1314.0
LOC100628140,961.0
ACP7,1638.0
ACACB,2525.0
SNX24,954.0
NCF4,963.0
LOC110257938,1089.0
REEP1,1635.0
OTUD4,1283.0
NEU3,1250.0
ASCC3,1213.0
COX6C,1284.0
ALG9,1535.0
CCDC71,1543.0
KDM6A,1655.0
TBC1D9,1381.0
CLU,1454.0
LOC110256159,1676.0
RBM4,1433.0
MPP5,1265.0
CIAO1,1474.0
SGCG,1435.0
TNK2,1649.0
LOC106506243,1428.0
ZNF382,1450.0
HEY2,790.0
ZSWIM1,1455.0
LOC110259830,1341.0
ATP5F1,1653.0
LOC106508844,1361.0
GOLGA2,861.0
RNF157,1098.0
HES2,2444.0
EIF3D,575.0
TTC21B,1090.0
FAM133B,1216.0
WWC3,980.0
STARD10,1360.0
CEP97,1454.0
CEP290,916.0
PNPO,1840.0
RBM41,1163.0
PKIG,975.0
FAM126B,1338.0
LOC102162058,2020.0
PPP3CA,920.0
LOC110259512,1516.0
TMEM168,1799.0
SMC3,996.0
SPON1,899.0
P2RX5,1231.0
BCAT1,740.0
EFEMP1,571.0
BMX,1292.0
LOC100511338,1345.0
POMP,1190.0
SQOR,1139.0
DYNC1I1,1490.0
C14H22orf39,1557.0
SMG7,1241.0
LOC106508391,1204.0
LOC102165602,1465.0
ACOX2,1717.0
TMEM253,1459.0
MAP3K8,993.0
PSIP1,899.0
KLHL4,1562.0
FHOD1,2037.0
DCSTAMP,1510.0
RAD50,1072.0
C8H4orf17,1568.0
LRRC8E,1422.0
LOC106506214,1188.0
HGSNAT,1000.0
C2H11orf58,1607.0
STOX2,621.0
FNBP1,587.0
IPP,1520.0
MYADM,473.0
FAM189A2,2495.0
TOP3A,662.0
VPS8,1159.0
IP6K1,1190.0
AIMP1,1031.0
CHD3,267.0
LOC106505057,1391.0
PGLS,1479.0
LOC106508578,1553.0
LOC110262194,1256.0
LOC110259907,1133.0
ZNF672,1741.0
DECR1,1526.0
TP53BP1,1581.0
ARL6IP4,926.0
LOC110259443,1915.0
ABHD17A,877.0
IGF1,212.0
PRKCQ,1326.0
LOC100518800,1404.0
OXTR,1504.0
CDC40,1347.0
IRF6,1339.0
SMARCD1,895.0
DNAJB6,1362.0
RAB29,1598.0
ILK,1401.0
LOC100514051,1560.0
TNFRSF12A,1471.0
LOC102160963,1597.0
LOC110261575,2301.0
HDAC5,1293.0
GPR146,1010.0
GLIS3,1036.0
LOC110257656,1448.0
LOC106510223,1402.0
LOC100626988,1311.0
CEP135,678.0
GUCY1A3,878.0
ACVR1C,1389.0
ENO4,1242.0
LOC110259342,1728.0
LOC110261041,1115.0
SRGN,173.0
THAP5,1222.0
POFUT2,901.0
LOC106504796,861.0
SAXO2,901.0
SLC40A1,645.0
JUNB,841.0
LOC102166940,1541.0
KLB,1489.0
LOC106505376,1452.0
MPC1,742.0
RASA2,690.0
ABRA,664.0
WASF3,373.0
MED12L,580.0
SPG11,816.0
ATCAY,1828.0
NUDCD3,918.0
MPST,1431.0
LOC110262219,916.0
SLC25A43,1328.0
DZIP1L,1176.0
PDGFRB,143.0
CDO1,1156.0
LOC100521666,1454.0
LOC110256596,1445.0
POU2F1,1235.0
UBR4,1162.0
LOC110262076,1391.0
LOC110256829,1456.0
ZBTB4,1215.0
LIMD1,1267.0
ALS2,1540.0
PRKX,1535.0
TAGLN,159.0
RIBC1,1314.0
DYM,1879.0
LOC110256485,1331.0
AES,1229.0
BAZ1B,1308.0
ALG14,1059.0
LOC110255895,936.0
LOC110259525,1280.0
COL8A1,243.0
LOC102159045,1343.0
LOC106504680,1284.0
UGCG,951.0
LOC100524517,1978.0
KAT2B,1477.0
EDNRB,676.0
LOC102157484,1434.0
CLDND1,1034.0
LOC102158888,1492.0
TMED4,1169.0
LOC102168077,1614.0
LOC102166593,1475.0
LOC110255833,1276.0
ZNF389,1609.0
GPR161,1073.0
TMEM186,1444.0
PISD,1133.0
MIA3,1141.0
SMARCA2,912.0
ARHGAP29,621.0
SLC16A5,1288.0
DENND4C,1069.0
DCTN2,1389.0
UBE2O,1129.0
LOC110259984,1537.0
LOC100516606,1489.0
OTUD7A,1396.0
MTHFD2,1395.0
ETV1,589.0
ARMC9,1064.0
LOC102163670,1414.0
RWDD4,1148.0
LOC110256032,1167.0
LOC106504178,1170.0
LOC110261320,1390.0
PTPN12,841.0
LOC110255466,1652.0
LOC110257533,1731.0
NANP,995.0
SLC1A2,1452.0
LOC110261533,1571.0
LOC102164525,1007.0
FAM89A,1356.0
ABHD14B,805.0
ICA1L,1134.0
EIF4B,1073.0
GEMIN7,1024.0
RXFP1,1588.0
ACADM,1436.0
OXCT1,1633.0
KANSL1,1288.0
PRCD,1447.0
IGSF9B,1236.0
HSPB2,1973.0
ANXA2,284.0
ZNF643,1193.0
DVL1,1065.0
RUFY3,910.0
RAMP1,1598.0
LOC106505353,1699.0
SYNJ1,561.0
MEF2B,1541.0
FOXRED1,906.0
ABI2,584.0
KDM3A,1246.0
CENPL,1183.0
ZNF507,1371.0
LAMTOR5,1141.0
LOC100524713,1625.0
LOC110260259,1253.0
LOC110261051,1457.0
C13H21orf33,1248.0
HAL,1257.0
U2AF1,766.0
HACD1,2414.0
YIPF6,1049.0
COL4A3BP,1017.0
STAT5B,1212.0
AK6,1520.0
RCE1,1265.0
ZNF652,1447.0
TIAF1,1076.0
LOC110262097,1466.0
TRMT1L,1336.0
METTL2A,545.0
SRPK1,978.0
LOC110260440,1093.0
LOC102168143,1175.0
RCBTB2,991.0
MLST8,1313.0
SLC25A23,1569.0
IKZF1,1113.0
ITIH5,246.0
SYTL5,1050.0
LOC100516480,1268.0
SLC25A28,1060.0
MFSD9,1255.0
GAS7,149.0
PITRM1,1975.0
NXF1,803.0
SSR2,720.0
KLHDC7A,1162.0
OXR1,1539.0
LOC110256057,1458.0
HIVEP1,689.0
RPL27,906.0
LOC102164131,1586.0
LOC110257520,1160.0
LOC100514656,1540.0
ELOF1,1096.0
SLA-7,666.0
RPS23,819.0
LOC106510424,1129.0
CATSPERG,1081.0
IQCH,1294.0
LOC110255504,1216.0
GOT1,1853.0
CDC25B,789.0
OCIAD2,1431.0
EOGT,1427.0
WDR37,2101.0
CADPS2,1114.0
LOC100515112,1339.0
DYRK2,2298.0
VLDLR,1410.0
IKBKB,752.0
GPBP1L1,1033.0
ARPC4,899.0
GRAMD4,1214.0
LOC100621803,1201.0
MACROD2,1345.0
NDEL1,1219.0
LIPT2,1350.0
MAGI3,1155.0
LOC110259908,1384.0
TCF21,221.0
GREM2,1186.0
MARK2,1004.0
KAT6A,854.0
HMMR,1547.0
LOC110259915,1470.0
CYP24A1,1384.0
LOC110255361,1042.0
NECTIN2,1255.0
ATP8A1,2163.0
MPP6,1629.0
LOC102167305,1170.0
LOC106505418,1749.0
SAAL1,1198.0
SLC25A37,927.0
GRAMD1B,1670.0
RAPGEF5,2077.0
PPFIA4,2001.0
TCAIM,1536.0
DGCR8,1096.0
PDE5A,702.0
CEP63,982.0
OGFOD1,1436.0
TNKS2,1467.0
FBF1,1379.0
MTRR,938.0
CPNE1,1039.0
LOC110260090,1334.0
TGOLN2,833.0
QRICH1,1248.0
ACSM2B,1042.0
MYEF2,911.0
PTGIS,168.0
PTOV1,873.0
KTI12,1189.0
MBNL3,1386.0
PRKD3,896.0
CASC1,864.0
WDR43,1325.0
CD164,1153.0
TINAGL1,2331.0
LOC106508288,1272.0
CEP57,1539.0
DNAJA1,649.0
LOC110259545,1012.0
TRMT61B,1185.0
MORF4L1,828.0
PI4KA,1120.0
KDM1A,1375.0
ETFB,1325.0
CDCP1,957.0
TTC37,1119.0
LOC110256586,1343.0
PCYOX1L,1744.0
KCTD7,1136.0
ILKAP,912.0
FAM216B,1552.0
IGFBP6,147.0
SUSD6,825.0
LOC100519098,147.0
FRMD3,487.0
LOC100523964,514.0
LTN1,1151.0
PDPR,1865.0
SCUBE1,1184.0
LOC100514469,1438.0
PSTK,942.0
ADGRA3,1443.0
PBLD,1278.0
LOC102166910,1038.0
UBAP2L,1337.0
LOC110259298,1113.0
LOC110256604,1109.0
TMEM229A,1049.0
USP31,846.0
PALMD,2087.0
ZFYVE9,1178.0
LOC106508978,1194.0
IPO7,1231.0
MAPK1IP1L,914.0
PDZD2,1083.0
TLK2,1135.0
TSPAN17,1083.0
CLINT1,1520.0
ACTR3B,1325.0
LOC106509200,1329.0
SLC25A27,373.0
HNRNPH3,998.0
LOC102161099,1559.0
SPI1,1125.0
ZFP36,394.0
CNTNAP1,748.0
CEP68,1090.0
LOC102157622,1203.0
MBOAT1,1126.0
KIF16B,1773.0
CFAP97,1257.0
IST1,1141.0
RAB11FIP2,852.0
ACO2,1415.0
VPS13A,1072.0
SDHA,1365.0
SRPX,183.0
CERK,1376.0
LOC102160367,888.0
C4BPB,1580.0
MRPS27,1533.0
FAM135A,1358.0
RCN1,932.0
ELK3,342.0
RPL7L1,1041.0
LOC110260672,1296.0
NOP16,1450.0
LOC110255971,1114.0
ENO3,1572.0
LOC110261994,1726.0
PYGO1,1305.0
KCNJ16,1126.0
LOC106508808,1286.0
GIMAP4,1037.0
LOC106507243,1259.0
PTPRT,1206.0
USP10,1186.0
CYFIP1,566.0
SLC35E1,942.0
MASP1,1567.0
STAT1,1348.0
SENP5,1037.0
LOC100517025,1208.0
LOC106506530,1431.0
LOC100511785,778.0
ATP6V0C,827.0
KLHDC3,1533.0
WNK1,1505.0
COL12A1,200.0
ETFRF1,2597.0
MBTD1,1306.0
PXDN,353.0
TRAPPC10,1013.0
ZNF281,841.0
YPEL3,660.0
UBAP2,1329.0
FAM19A4,1066.0
KIAA1429,1275.0
LOC106506644,1344.0
LOC102158392,1448.0
LOC110256287,1548.0
HADH,1382.0
CDC42,792.0
CUL7,922.0
ATP5S,1556.0
C13H3orf84,1154.0
LDLRAD3,968.0
ARF6,961.0
HEXIM1,1288.0
LOC106506878,1017.0
EHHADH,1170.0
NOX5,990.0
RIN2,794.0
CASD1,948.0
STRADB,1696.0
CYTH3,887.0
DGKI,1960.0
PLCL2,1840.0
ZSCAN16,1513.0
SMARCAD1,832.0
LOC100524613,1481.0
LTB4R,1404.0
ARIH1,1633.0
SEPT8,1096.0
TEFM,1165.0
CLASP1,1230.0
ACOT11,719.0
POLR2H,1119.0
PTX4,1506.0
DBX2,1250.0
DENND6B,970.0
RPL12,849.0
RPGRIP1L,888.0
ARMCX3,1419.0
AP3D1,834.0
TUBA1B,419.0
CLIC5,2606.0
MIGA1,1297.0
NFKB1,1380.0
NPC1L1,1652.0
BTF3,947.0
RAB24,670.0
SLAMF1,1439.0
LOC102161631,1312.0
TPCN1,1161.0
GBA2,1412.0
LOC110257828,713.0
PIK3AP1,1074.0
LOC102165975,1444.0
MTMR3,1286.0
LOC110262224,1340.0
LOC110260389,1462.0
LOC106507512,1069.0
WWC2,1006.0
TMEM8A,910.0
WWTR1,1284.0
CD44,900.0
STK38,706.0
SPATA22,1290.0
ECM1,185.0
LSM5,1104.0
SEPT14,1394.0
MICALL1,1121.0
DYNC1I2,626.0
WNT16,1341.0
LOC106507395,1063.0
CRIM1,568.0
LOC102161653,1168.0
SRSF2,2609.0
MSL1,1104.0
DTX3,743.0
LOC110259247,1488.0
SYNRG,1500.0
LMNA,847.0
FUT4,1549.0
LOC110255960,1177.0
LOC106507341,1276.0
NAA15,1191.0
LOC110255462,1620.0
SLF1,899.0
DUSP18,1140.0
YTHDC2,1147.0
TBC1D8,1550.0
LAT2,1003.0
LOC102166460,828.0
POC5,1475.0
SERTM1,1261.0
LZTFL1,1241.0
GIMAP5,945.0
TGFBI,179.0
DHX15,1141.0
LAP3,1022.0
MMP25,1528.0
TDRD1,1120.0
PRELP,172.0
NUP98,1133.0
SLC2A6,1169.0
BIN3,814.0
GTF2E2,920.0
PGAP3,1054.0
RUBCNL,803.0
ANKRD23,1042.0
FCHSD2,775.0
CRK,1030.0
NR2F2,100.0
LGMN,602.0
CNTLN,1207.0
MTFMT,980.0
PACSIN3,1326.0
PPP1R42,1126.0
LOC110257519,1336.0
PRPF6,737.0
IFNAR2,903.0
LOC110255857,1015.0
ADAMTS1,350.0
PPP1CB,929.0
ABRAXAS2,911.0
SNAP23,789.0
HMGN2,713.0
TCF7,1228.0
ADAM11,1062.0
TFAP4,1214.0
LOC110257001,1119.0
MIB2,1092.0
DDX21,987.0
LOC110261469,1086.0
BCL2L11,1135.0
PDGFC,880.0
SDHB,1100.0
FMNL3,1178.0
STOM,641.0
LOC106505102,1106.0
HSP90AB1,777.0
ULK1,1164.0
LOC110261588,1476.0
SMIM10,1234.0
DPP4,2204.0
LOC110257516,1227.0
ZMYM2,1063.0
RAD23A,1068.0
TGS1,997.0
USP54,1601.0
LOC100523747,1161.0
ANKIB1,1090.0
SLAMF8,1174.0
LRRC45,688.0
LOC100158035,1224.0
SLA,929.0
EPHA10,1225.0
ZNF706,858.0
C3,171.0
PTDSS2,1244.0
MUT,725.0
ELMO2,733.0
PHYH,879.0
DUSP22,1131.0
LOC102162728,1244.0
PMP22,265.0
ST13,703.0
BCDIN3D,1290.0
IMMT,1320.0
CCDC15,1070.0
ABTB1,852.0
TOPORS,1087.0
GPR152,1231.0
GNB4,678.0
S1PR1,635.0
LOC102164598,1024.0
LOC106505670,1316.0
TMEM260,1092.0
PRKAB2,1205.0
LOC110261111,1125.0
ARSJ,792.0
TEDDM1,1063.0
DNAJC13,898.0
PGRMC1,1594.0
ERICH5,1195.0
ELF5,1400.0
TEX15,1364.0
FAM13B,1013.0
KLHL31,2580.0
RHOBTB3,1975.0
DECR2,862.0
HERC4,1096.0
LOC100623504,1149.0
MGAT4B,1161.0
FSD1L,1305.0
LOC110256042,1331.0
BCL2L1,882.0
HNRNPD,835.0
LOC102164985,1862.0
ARL13B,496.0
LOC100522141,1419.0
LDLR,563.0
STOML3,1220.0
LOC106508340,1251.0
GTF2I,1307.0
LOC110260975,1207.0
CA12,828.0
LOC110261138,1400.0
MIS12,995.0
SVEP1,965.0
SLC29A1,1291.0
PIGV,1328.0
KDM5C,984.0
LOC110261282,1194.0
LOC106509979,884.0
BRCA1,974.0
KIF9,1456.0
LOC106505784,1093.0
FUT2,1203.0
FAM19A3,969.0
BCAT2,1049.0
SLC2A3,1031.0
LOC106504312,1118.0
CABLES1,1113.0
PLCL1,984.0
KCTD18,1717.0
LOC106508361,1350.0
IFT81,1301.0
FOLH1B,1302.0
SMIM5,983.0
LOC110255534,1224.0
GALNT1,393.0
EIF1B,906.0
CS,1769.0
TUSC3,1419.0
TRABD,1018.0
ERCC4,911.0
LOC110257221,1667.0
SMIM7,1230.0
LOC106510044,1805.0
MYLK3,2480.0
LOC106507705,1152.0
SMNDC1,1155.0
BBS4,1032.0
FAM110C,1398.0
LOC106510122,1746.0
TCERG1,1282.0
NDFIP1,562.0
ANKS1A,1095.0
COLEC12,240.0
HPS1,1293.0
RAD23B,1077.0
LOC102164671,1174.0
LOC100514905,1642.0
P2RY13,1011.0
NDUFS7,1437.0
ITGB5,671.0
CSNK1D,931.0
MEMO1,1529.0
GNG10,387.0
SERPINF1,331.0
AGBL3,1113.0
ACBD4,1229.0
RRAS,488.0
LOC110256838,1330.0
LMAN1,734.0
FAF2,1458.0
WTAP,875.0
SDF4,731.0
GSE1,778.0
RRAGD,1547.0
AP1B1,816.0
GPR183,892.0
HTRA1,227.0
ZC2HC1A,1041.0
ATG5,1139.0
LOC110256635,1418.0
CRTC2,937.0
HNRNPUL1,762.0
NPM1,746.0
LOC110260830,1171.0
GPR137B,922.0
PHKB,1112.0
LOC110256811,1270.0
GABPA,853.0
OMG,1040.0
SEPT12,1688.0
FGL1,1073.0
CERS4,1388.0
MFGE8,633.0
PAPD5,713.0
YARS2,1065.0
LOC100518170,1921.0
LOC100511705,2054.0
LOC110260336,1333.0
COL21A1,119.0
AMOTL1,940.0
RALA,966.0
GPI,1397.0
TYW1,1149.0
LOC110261323,1028.0
IER5,569.0
EP400,1021.0
FAM43A,371.0
AGBL1,1279.0
PCGF3,944.0
HYAL4,952.0
CHKB,1294.0
TK2,847.0
GIMD1,1470.0
LOC110255681,1176.0
POMT1,1026.0
LOC106508822,1075.0
RPS6KA5,1013.0
C5H12orf71,1330.0
PLA2G7,1462.0
ANKRD28,684.0
TP53I11,865.0
C2H5orf30,1740.0
ACVR1,1170.0
LOC110255376,1250.0
DSP,2409.0
USP32,1043.0
TTC7B,887.0
LOC110260579,1098.0
LOC106504853,1545.0
PLA2G4F,1133.0
RNF148,1495.0
ZNF577,1177.0
MAT2B,489.0
MSN,356.0
TXLNG,1077.0
CNPY3,1035.0
CAND1,774.0
SLA-DRB1,138.0
MGAT1,595.0
LOC100155488,1141.0
NUB1,987.0
LOC100627241,952.0
CITED2,2299.0
LOC102165197,1272.0
LARP1B,1683.0
LOC110255320,661.0
LOC102163283,1103.0
SLA-DRA,265.0
LOC102166826,1003.0
SH3BGR,1874.0
NEK1,1187.0
ZBTB41,771.0
MX2,671.0
FAM186A,1145.0
RALBP1,632.0
SH3KBP1,886.0
SUSD5,1137.0
P4HA3,1116.0
PSMC6,1043.0
LOC110259457,890.0
PLEKHM2,1061.0
ZNF618,312.0
LOC106509613,983.0
SWT1,772.0
TLN1,699.0
ACOD1,1213.0
PHOSPHO2,893.0
KIAA0355,1258.0
GATA4,1973.0
ZFP62,851.0
PPIA,641.0
RAB7B,791.0
ENO1,746.0
LOC110255247,1015.0
LOC106509289,773.0
RGS13,1248.0
THNSL1,1178.0
LOC110256324,1170.0
POGZ,966.0
SRR,1090.0
WDSUB1,1911.0
FAM50A,681.0
CDC27,1138.0
BMP10,1204.0
PRKN,1127.0
FAM3C,505.0
SPO11,954.0
AOX4,1513.0
LOC110256941,752.0
NME3,884.0
ANO6,219.0
WRAP73,927.0
LOC110255655,1180.0
LOC106509905,924.0
IFITM3,379.0
LOC100153598,1012.0
FBXL3,747.0
TM9SF4,1058.0
LOC110259533,1207.0
ZNF771,1367.0
ALG10,889.0
TBC1D23,1102.0
WHAMM,1095.0
CACUL1,887.0
NES,606.0
LOC106509843,1364.0
C8H4orf33,1091.0
NCAM2,1027.0
LOC110261718,907.0
LOC100520248,1246.0
RAB3IP,1586.0
ARHGEF5,698.0
ADAMTS6,1476.0
HIBCH,1028.0
MICAL3,1413.0
KLHDC10,1048.0
TUBB,805.0
ITGA10,1187.0
FAM19A1,1052.0
LOC106506547,610.0
NRXN3,1032.0
LOC106507740,1283.0
LOC110255668,1067.0
OTOGL,1866.0
ZNF329,965.0
CHML,1063.0
PITPNB,764.0
PCCA,828.0
LOC106508034,1205.0
SOX11,1186.0
CNNM1,1240.0
LOC100516424,1105.0
MTUS2,1064.0
VWA2,1230.0
ATXN7L1,931.0
LOC110256135,980.0
LOC100621455,1040.0
CCDC28B,879.0
MARVELD2,1028.0
LOC110260712,1163.0
GFRAL,1314.0
LOC110256300,1499.0
TBCK,826.0
TRIP4,968.0
UQCRB,1205.0
GPC3,190.0
PTCHD3,1013.0
RGL1,203.0
RABL3,986.0
SQLE,715.0
LOC106509181,1364.0
FAM91A1,891.0
IBTK,1085.0
NME9,971.0
DSCC1,1040.0
LOC100626276,760.0
ELF1,619.0
GPAA1,883.0
CELF3,1105.0
PI15,132.0
CHRNB1,828.0
PICALM,855.0
SLA-DQA1,191.0
RAB30,1082.0
LOC102168016,1147.0
LEMD2,847.0
N4BP2L1,1603.0
ALS2CL,891.0
KRT10,1010.0
DNAI2,1109.0
LOC106508237,1832.0
RARB,1171.0
LOC110262252,1134.0
PRKACA,1465.0
TMX1,1106.0
CWC27,925.0
DCUN1D3,1014.0
SLC9A9,386.0
P2RX3,1099.0
PAN2,900.0
TOGARAM1,1138.0
SERINC1,698.0
TRIM28,773.0
RANBP9,1068.0
PKLR,964.0
LOC110259239,1448.0
RPL9,985.0
EZR,716.0
CHEK2,835.0
USF2,775.0
ZBTB47,1548.0
LOC106507156,1243.0
ALCAM,1341.0
LOC100623116,961.0
LYVE1,148.0
LSM8,865.0
LOC110257726,1426.0
BTRC,1473.0
ARPIN,1012.0
LOC110255830,980.0
LOC110261691,1096.0
GRN,406.0
CEBPZ,893.0
CSAD,1031.0
COBLL1,923.0
ASB5,1257.0
LNPK,1105.0
DEDD2,1130.0
LOC110255516,1417.0
LOC110257412,1162.0
LRP10,632.0
LOC110256001,875.0
LOC110260702,1581.0
SSBP4,309.0
C7H6orf229,937.0
LOC102161916,1546.0
PDZD9,1346.0
PFKFB4,770.0
RHBDL2,1297.0
LOC110255426,1080.0
LOC100155468,972.0
LOC100522725,1030.0
GPAT4,1574.0
AP5Z1,921.0
MAP3K21,1078.0
NEK9,918.0
DTX2,1023.0
NXPE2,1305.0
NISCH,970.0
PGM2,1051.0
GPR75,990.0
SIMC1,997.0
PDSS2,1070.0
