,aggregate_gene_expression
MPC1,1523.0
RASA2,685.0
ABRA,2139.0
WASF3,322.0
MED12L,409.0
SPG11,944.0
ATCAY,1773.0
NUDCD3,1798.0
MPST,1262.0
LOC110262219,1005.0
SLC25A43,1258.0
DZIP1L,1370.0
PDGFRB,151.0
CDO1,1256.0
LOC100521666,1420.0
LOC110256596,1329.0
POU2F1,1041.0
UBR4,1452.0
LOC110262076,1404.0
LOC110256829,2791.0
ZBTB4,909.0
LIMD1,1341.0
ALS2,1639.0
PRKX,888.0
TAGLN,158.0
RIBC1,1174.0
DYM,3140.0
LOC110256485,1434.0
AES,707.0
BAZ1B,1328.0
ALG14,1093.0
LOC110255895,1135.0
LOC110259525,1034.0
COL8A1,191.0
LOC102159045,1248.0
LOC106504680,1111.0
UGCG,546.0
LOC100524517,1605.0
KAT2B,1178.0
EDNRB,694.0
LOC102157484,1470.0
CLDND1,703.0
LOC102158888,1893.0
TMED4,766.0
LOC102168077,1244.0
LOC102166593,1370.0
LOC110255833,1767.0
ZNF389,1571.0
GPR161,1056.0
TMEM186,1456.0
PISD,1213.0
MIA3,894.0
SMARCA2,1217.0
ARHGAP29,650.0
SLC16A5,919.0
DENND4C,1019.0
DCTN2,1110.0
UBE2O,1304.0
LOC110259984,1304.0
LOC100516606,1275.0
OTUD7A,1361.0
MTHFD2,1476.0
ETV1,368.0
ARMC9,1840.0
LOC102163670,1538.0
RWDD4,939.0
LOC110256032,1129.0
LOC106504178,959.0
LOC110261320,1045.0
PTPN12,785.0
LOC110255466,2240.0
LOC110257533,1220.0
NANP,723.0
SLC1A2,2099.0
LOC110261533,1582.0
LOC102164525,2614.0
FAM89A,1419.0
ABHD14B,578.0
ICA1L,983.0
EIF4B,1465.0
GEMIN7,1165.0
RXFP1,1555.0
ACADM,2442.0
OXCT1,2667.0
KANSL1,1249.0
PRCD,1378.0
IGSF9B,1739.0
HSPB2,1955.0
ANXA2,284.0
ZNF643,800.0
DVL1,1209.0
RUFY3,564.0
RAMP1,2057.0
LOC106505353,1157.0
SYNJ1,662.0
MEF2B,809.0
FOXRED1,1041.0
ABI2,631.0
KDM3A,1642.0
CENPL,1297.0
ZNF507,1313.0
LAMTOR5,1219.0
LOC100524713,2184.0
LOC110260259,892.0
LOC110261051,1649.0
C13H21orf33,2087.0
HAL,910.0
U2AF1,1102.0
HACD1,3112.0
YIPF6,705.0
COL4A3BP,933.0
STAT5B,903.0
AK6,1496.0
RCE1,715.0
ZNF652,813.0
TIAF1,1176.0
LOC110262097,1324.0
TRMT1L,763.0
METTL2A,439.0
SRPK1,1193.0
LOC110260440,1067.0
LOC102168143,1224.0
RCBTB2,1105.0
MLST8,1325.0
SLC25A23,1595.0
IKZF1,1248.0
ITIH5,247.0
SYTL5,1148.0
LOC100516480,1202.0
SLC25A28,756.0
MFSD9,936.0
GAS7,190.0
PITRM1,2411.0
NXF1,891.0
SSR2,499.0
KLHDC7A,1431.0
OXR1,2274.0
LOC110256057,5741.0
HIVEP1,736.0
RPL27,816.0
LOC102164131,1659.0
LOC110257520,1344.0
LOC100514656,1319.0
ELOF1,1094.0
SLA-7,636.0
RPS23,663.0
LOC106510424,1014.0
CATSPERG,1317.0
IQCH,1209.0
LOC110255504,1115.0
GOT1,1374.0
CDC25B,732.0
OCIAD2,1533.0
EOGT,1871.0
WDR37,2175.0
CADPS2,938.0
LOC100515112,1208.0
DYRK2,2860.0
VLDLR,1778.0
IKBKB,874.0
GPBP1L1,954.0
ARPC4,836.0
GRAMD4,2101.0
LOC100621803,957.0
MACROD2,1763.0
NDEL1,8526.0
LIPT2,1950.0
MAGI3,1556.0
LOC110259908,1534.0
TCF21,127.0
GREM2,1643.0
MARK2,1146.0
KAT6A,1002.0
HMMR,1953.0
LOC110259915,1156.0
CYP24A1,1459.0
LOC110255361,1015.0
NECTIN2,1737.0
ATP8A1,2695.0
MPP6,1527.0
LOC102167305,1332.0
LOC106505418,1733.0
SAAL1,1038.0
SLC25A37,1588.0
GRAMD1B,2055.0
RAPGEF5,1162.0
PPFIA4,2431.0
TCAIM,1749.0
DGCR8,1453.0
PDE5A,610.0
CEP63,1545.0
OGFOD1,1557.0
TNKS2,1825.0
FBF1,2447.0
MTRR,766.0
CPNE1,244.0
LOC110260090,1441.0
TGOLN2,602.0
QRICH1,1124.0
ACSM2B,1023.0
MYEF2,1020.0
PTGIS,239.0
PTOV1,1050.0
KTI12,1296.0
MBNL3,1619.0
PRKD3,824.0
CASC1,1250.0
WDR43,1062.0
CD164,749.0
TINAGL1,2453.0
LOC106508288,1292.0
CEP57,2271.0
DNAJA1,428.0
LOC110259545,1359.0
TRMT61B,1014.0
MORF4L1,849.0
PI4KA,1539.0
KDM1A,1325.0
ETFB,1233.0
CDCP1,854.0
TTC37,1059.0
LOC110256586,1161.0
PCYOX1L,1821.0
KCTD7,1457.0
ILKAP,833.0
FAM216B,2087.0
IGFBP6,203.0
SUSD6,799.0
LOC100519098,704.0
FRMD3,515.0
LOC100523964,497.0
LTN1,946.0
PDPR,1550.0
SCUBE1,1217.0
LOC100514469,1537.0
PSTK,1233.0
ADGRA3,1007.0
PBLD,930.0
LOC102166910,1209.0
UBAP2L,1253.0
LOC110259298,1071.0
LOC110256604,1179.0
TMEM229A,1249.0
USP31,440.0
PALMD,1218.0
ZFYVE9,1304.0
LOC106508978,867.0
IPO7,891.0
MAPK1IP1L,1028.0
PDZD2,1870.0
TLK2,1059.0
TSPAN17,1026.0
CLINT1,1101.0
ACTR3B,1190.0
LOC106509200,1247.0
SLC25A27,340.0
HNRNPH3,960.0
LOC102161099,1555.0
SPI1,1227.0
ZFP36,587.0
CNTNAP1,570.0
CEP68,1993.0
LOC102157622,1129.0
MBOAT1,1067.0
KIF16B,2241.0
CFAP97,584.0
IST1,1255.0
RAB11FIP2,376.0
ACO2,9041.0
VPS13A,1387.0
SDHA,1957.0
SRPX,115.0
CERK,2311.0
LOC102160367,915.0
C4BPB,1915.0
MRPS27,1912.0
FAM135A,1585.0
RCN1,812.0
ELK3,343.0
RPL7L1,1136.0
LOC110260672,1203.0
NOP16,2041.0
LOC110255971,2650.0
ENO3,1648.0
LOC110261994,1412.0
PYGO1,2207.0
KCNJ16,777.0
LOC106508808,1166.0
GIMAP4,856.0
LOC106507243,1295.0
PTPRT,1111.0
USP10,1204.0
CYFIP1,525.0
SLC35E1,890.0
MASP1,731.0
STAT1,1567.0
SENP5,1011.0
LOC100517025,1008.0
LOC106506530,1217.0
LOC100511785,836.0
ATP6V0C,832.0
KLHDC3,948.0
WNK1,1916.0
COL12A1,129.0
ETFRF1,2006.0
MBTD1,916.0
PXDN,563.0
TRAPPC10,1218.0
ZNF281,881.0
YPEL3,295.0
UBAP2,1501.0
FAM19A4,1245.0
KIAA1429,921.0
LOC106506644,1421.0
LOC102158392,1414.0
LOC110256287,1547.0
HADH,1993.0
CDC42,770.0
CUL7,943.0
ATP5S,1073.0
C13H3orf84,1094.0
LDLRAD3,1029.0
ARF6,1028.0
HEXIM1,632.0
LOC106506878,1566.0
EHHADH,1013.0
NOX5,852.0
RIN2,492.0
CASD1,827.0
STRADB,1579.0
CYTH3,405.0
DGKI,1359.0
PLCL2,1466.0
ZSCAN16,1859.0
SMARCAD1,906.0
LOC100524613,783.0
LTB4R,1202.0
ARIH1,1346.0
SEPT8,1170.0
TEFM,1259.0
CLASP1,1744.0
ACOT11,4881.0
POLR2H,1234.0
PTX4,1462.0
DBX2,1055.0
DENND6B,1262.0
RPL12,754.0
RPGRIP1L,886.0
ARMCX3,1866.0
AP3D1,1356.0
TUBA1B,419.0
CLIC5,1586.0
MIGA1,1434.0
NFKB1,1232.0
NPC1L1,1500.0
BTF3,971.0
RAB24,1035.0
SLAMF1,1419.0
LOC102161631,1061.0
TPCN1,1073.0
GBA2,1751.0
LOC110257828,533.0
PIK3AP1,887.0
LOC102165975,1836.0
MTMR3,1234.0
LOC110262224,1545.0
LOC110260389,1354.0
LOC106507512,1111.0
WWC2,817.0
TMEM8A,814.0
WWTR1,2492.0
CD44,1380.0
STK38,980.0
SPATA22,1642.0
ECM1,227.0
LSM5,673.0
SEPT14,1770.0
MICALL1,3032.0
DYNC1I2,523.0
WNT16,1567.0
LOC106507395,1354.0
CRIM1,1068.0
LOC102161653,1117.0
SRSF2,1931.0
MSL1,455.0
DTX3,627.0
LOC110259247,1859.0
SYNRG,1101.0
LMNA,796.0
FUT4,1386.0
LOC110255960,866.0
LOC106507341,1119.0
NAA15,1008.0
LOC110255462,1523.0
SLF1,1190.0
DUSP18,1252.0
YTHDC2,1233.0
TBC1D8,1890.0
LAT2,843.0
LOC102166460,945.0
POC5,1462.0
SERTM1,1191.0
LZTFL1,1125.0
GIMAP5,1678.0
TGFBI,296.0
DHX15,1041.0
LAP3,682.0
MMP25,1348.0
TDRD1,1150.0
PRELP,131.0
NUP98,1367.0
SLC2A6,1084.0
BIN3,695.0
GTF2E2,811.0
PGAP3,1179.0
RUBCNL,667.0
ANKRD23,1868.0
FCHSD2,993.0
CRK,1034.0
NR2F2,120.0
LGMN,443.0
CNTLN,1379.0
MTFMT,672.0
PACSIN3,1215.0
PPP1R42,1040.0
LOC110257519,1174.0
PRPF6,954.0
IFNAR2,802.0
LOC110255857,937.0
ADAMTS1,908.0
PPP1CB,904.0
ABRAXAS2,1642.0
SNAP23,860.0
HMGN2,945.0
TCF7,569.0
ADAM11,1235.0
TFAP4,994.0
LOC110257001,1890.0
MIB2,1039.0
DDX21,725.0
LOC110261469,1068.0
BCL2L11,806.0
PDGFC,1162.0
SDHB,1639.0
FMNL3,940.0
STOM,490.0
LOC106505102,1540.0
HSP90AB1,645.0
ULK1,885.0
LOC110261588,1148.0
SMIM10,1568.0
DPP4,1454.0
LOC110257516,4687.0
ZMYM2,1077.0
RAD23A,1033.0
TGS1,880.0
USP54,1435.0
LOC100523747,1134.0
ANKIB1,1419.0
SLAMF8,1141.0
LRRC45,1187.0
LOC100158035,1305.0
SLA,1261.0
EPHA10,1253.0
ZNF706,877.0
C3,70.0
PTDSS2,1501.0
MUT,883.0
ELMO2,653.0
PHYH,474.0
DUSP22,1157.0
LOC102162728,1085.0
PMP22,208.0
ST13,740.0
BCDIN3D,1172.0
IMMT,1555.0
CCDC15,972.0
ABTB1,484.0
TOPORS,849.0
GPR152,1097.0
GNB4,635.0
S1PR1,626.0
LOC102164598,820.0
LOC106505670,1203.0
TMEM260,865.0
PRKAB2,815.0
LOC110261111,1071.0
ARSJ,1344.0
TEDDM1,1105.0
DNAJC13,989.0
PGRMC1,1158.0
ERICH5,1086.0
ELF5,1203.0
TEX15,1390.0
FAM13B,927.0
KLHL31,4254.0
RHOBTB3,2016.0
DECR2,1666.0
HERC4,2081.0
LOC100623504,1392.0
MGAT4B,1128.0
FSD1L,742.0
LOC110256042,1105.0
BCL2L1,912.0
HNRNPD,864.0
LOC102164985,1715.0
ARL13B,633.0
LOC100522141,1244.0
LDLR,525.0
STOML3,873.0
LOC106508340,1369.0
GTF2I,1277.0
LOC110260975,1256.0
CA12,894.0
LOC110261138,3358.0
MIS12,1354.0
SVEP1,743.0
SLC29A1,1104.0
PIGV,1604.0
KDM5C,997.0
LOC110261282,1762.0
LOC106509979,889.0
BRCA1,962.0
KIF9,1633.0
LOC106505784,1084.0
FUT2,1045.0
FAM19A3,1360.0
BCAT2,2176.0
SLC2A3,1433.0
LOC106504312,1254.0
CABLES1,1147.0
PLCL1,1165.0
KCTD18,1076.0
LOC106508361,796.0
IFT81,1457.0
FOLH1B,1790.0
SMIM5,1757.0
LOC110255534,1353.0
GALNT1,500.0
EIF1B,1091.0
CS,886.0
TUSC3,1585.0
TRABD,1144.0
ERCC4,1216.0
LOC110257221,1761.0
SMIM7,588.0
LOC106510044,1831.0
MYLK3,4155.0
LOC106507705,1132.0
SMNDC1,1160.0
BBS4,777.0
FAM110C,753.0
LOC106510122,1527.0
TCERG1,1955.0
NDFIP1,588.0
ANKS1A,1692.0
COLEC12,189.0
HPS1,1045.0
RAD23B,674.0
LOC102164671,2073.0
LOC100514905,1269.0
P2RY13,1330.0
NDUFS7,1411.0
ITGB5,554.0
CSNK1D,1202.0
MEMO1,1178.0
GNG10,280.0
SERPINF1,208.0
AGBL3,781.0
ACBD4,1229.0
RRAS,625.0
LOC110256838,999.0
LMAN1,484.0
FAF2,1087.0
WTAP,523.0
SDF4,547.0
GSE1,780.0
RRAGD,3609.0
AP1B1,946.0
GPR183,897.0
HTRA1,220.0
ZC2HC1A,1474.0
ATG5,1118.0
LOC110256635,1946.0
CRTC2,757.0
HNRNPUL1,432.0
NPM1,737.0
LOC110260830,1124.0
GPR137B,960.0
PHKB,1693.0
LOC110256811,1401.0
GABPA,710.0
OMG,1030.0
SEPT12,1879.0
FGL1,1175.0
CERS4,1181.0
MFGE8,472.0
PAPD5,725.0
YARS2,1109.0
LOC100518170,865.0
LOC100511705,2107.0
LOC110260336,1777.0
COL21A1,95.0
AMOTL1,252.0
RALA,945.0
GPI,1778.0
TYW1,1380.0
LOC110261323,1124.0
IER5,625.0
EP400,952.0
FAM43A,493.0
AGBL1,1300.0
PCGF3,1088.0
HYAL4,962.0
CHKB,948.0
TK2,499.0
GIMD1,1083.0
LOC110255681,1464.0
POMT1,1049.0
LOC106508822,838.0
RPS6KA5,1241.0
C5H12orf71,1282.0
PLA2G7,1225.0
ANKRD28,731.0
TP53I11,1077.0
C2H5orf30,1354.0
ACVR1,1105.0
LOC110255376,3945.0
DSP,1608.0
USP32,965.0
TTC7B,909.0
LOC110260579,1162.0
LOC106504853,1413.0
PLA2G4F,1222.0
RNF148,1506.0
ZNF577,894.0
MAT2B,512.0
MSN,556.0
TXLNG,880.0
CNPY3,983.0
CAND1,481.0
SLA-DRB1,248.0
MGAT1,312.0
LOC100155488,1043.0
NUB1,931.0
LOC100627241,1014.0
CITED2,870.0
LOC102165197,1672.0
LARP1B,2053.0
LOC110255320,1099.0
LOC102163283,1575.0
SLA-DRA,434.0
LOC102166826,1005.0
SH3BGR,1885.0
NEK1,1766.0
ZBTB41,516.0
MX2,693.0
FAM186A,1254.0
RALBP1,439.0
SH3KBP1,1051.0
SUSD5,1143.0
P4HA3,1156.0
PSMC6,1087.0
LOC110259457,922.0
PLEKHM2,1598.0
ZNF618,389.0
LOC106509613,809.0
SWT1,659.0
TLN1,906.0
ACOD1,1894.0
PHOSPHO2,1304.0
KIAA0355,1123.0
GATA4,957.0
ZFP62,359.0
PPIA,417.0
RAB7B,1206.0
ENO1,1270.0
LOC110255247,920.0
LOC106509289,1090.0
RGS13,1460.0
THNSL1,944.0
LOC110256324,1716.0
POGZ,776.0
SRR,884.0
WDSUB1,1678.0
FAM50A,1328.0
CDC27,1436.0
BMP10,1294.0
PRKN,1410.0
FAM3C,360.0
SPO11,1425.0
AOX4,3244.0
LOC110256941,901.0
NME3,719.0
ANO6,167.0
WRAP73,1535.0
LOC110255655,1213.0
LOC106509905,848.0
IFITM3,357.0
LOC100153598,1272.0
FBXL3,691.0
TM9SF4,1028.0
LOC110259533,1482.0
ZNF771,1351.0
ALG10,605.0
TBC1D23,1067.0
WHAMM,1178.0
CACUL1,842.0
NES,475.0
LOC106509843,872.0
C8H4orf33,1420.0
NCAM2,1200.0
LOC110261718,855.0
LOC100520248,1135.0
RAB3IP,2323.0
ARHGEF5,1145.0
ADAMTS6,2391.0
HIBCH,567.0
MICAL3,981.0
KLHDC10,455.0
TUBB,654.0
ITGA10,969.0
FAM19A1,843.0
LOC106506547,599.0
NRXN3,681.0
LOC106507740,1641.0
LOC110255668,1198.0
OTOGL,1788.0
ZNF329,1003.0
CHML,926.0
PITPNB,666.0
PCCA,1382.0
LOC106508034,1389.0
SOX11,1343.0
CNNM1,1411.0
LOC100516424,1176.0
MTUS2,1293.0
VWA2,1108.0
ATXN7L1,978.0
LOC110256135,1041.0
LOC100621455,525.0
CCDC28B,807.0
MARVELD2,1042.0
LOC110260712,1172.0
GFRAL,1222.0
LOC110256300,1554.0
TBCK,904.0
TRIP4,1094.0
UQCRB,1490.0
GPC3,105.0
PTCHD3,1191.0
RGL1,172.0
RABL3,1469.0
SQLE,671.0
LOC106509181,1063.0
FAM91A1,700.0
IBTK,1101.0
NME9,766.0
DSCC1,695.0
LOC100626276,731.0
ELF1,652.0
GPAA1,922.0
CELF3,1442.0
PI15,152.0
CHRNB1,716.0
PICALM,974.0
SLA-DQA1,369.0
RAB30,843.0
LOC102168016,1057.0
LEMD2,488.0
N4BP2L1,1176.0
ALS2CL,1400.0
KRT10,587.0
DNAI2,914.0
LOC106508237,1888.0
RARB,1492.0
LOC110262252,1065.0
PRKACA,534.0
TMX1,708.0
CWC27,1808.0
DCUN1D3,840.0
SLC9A9,764.0
P2RX3,1075.0
PAN2,913.0
TOGARAM1,905.0
SERINC1,408.0
TRIM28,950.0
RANBP9,2281.0
PKLR,1005.0
LOC110259239,1424.0
RPL9,1075.0
EZR,2002.0
CHEK2,748.0
USF2,1119.0
ZBTB47,1248.0
LOC106507156,1162.0
ALCAM,1923.0
LOC100623116,1005.0
LYVE1,112.0
LSM8,1665.0
LOC110257726,2451.0
BTRC,1319.0
ARPIN,754.0
LOC110255830,1013.0
LOC110261691,789.0
GRN,392.0
CEBPZ,1364.0
CSAD,1187.0
COBLL1,938.0
ASB5,840.0
LNPK,1248.0
DEDD2,1081.0
LOC110255516,1148.0
LOC110257412,1303.0
LRP10,461.0
LOC110256001,849.0
LOC110260702,1501.0
SSBP4,519.0
C7H6orf229,703.0
LOC102161916,367.0
PDZD9,1269.0
PFKFB4,1199.0
RHBDL2,2599.0
LOC110255426,1491.0
LOC100155468,1061.0
LOC100522725,799.0
GPAT4,3901.0
AP5Z1,998.0
MAP3K21,861.0
NEK9,932.0
DTX2,890.0
NXPE2,1054.0
NISCH,1147.0
PGM2,1201.0
GPR75,939.0
SIMC1,1096.0
PDSS2,1061.0
ACTN1,1201.0
HRC,1190.0
NAALADL1,1208.0
LOC102158799,1123.0
ERMARD,855.0
ODF2,936.0
PDGFD,552.0
PPP2R5A,1089.0
FEM1B,671.0
SGTB,1649.0
LOC106507220,455.0
LOC100622535,1318.0
WBP1L,645.0
LOC110260981,929.0
PARD3,1062.0
FXR2,791.0
LARS,1310.0
RAB3GAP1,1822.0
ZNF608,1661.0
SLC12A9,817.0
TUBA1A,219.0
LOC110261689,1524.0
IWS1,909.0
LOC100516295,346.0
ING1,951.0
MAFB,170.0
ACAD10,1760.0
SRGAP3,1035.0
LOC106509334,982.0
FAM13C,1744.0
SPATA2,872.0
TRIAP1,986.0
CAV1,367.0
CSPP1,636.0
LFNG,338.0
AEBP2,784.0
DOK7,1231.0
SYNC,1022.0
PHLDA1,847.0
VCAM1,80.0
LOC110259405,1024.0
LIMA1,208.0
MXRA8,297.0
STARD3NL,1142.0
ARL6IP1,1016.0
ARL11,830.0
LOC102163526,580.0
USP14,1148.0
KIAA0513,566.0
IL11RA,1589.0
ZMYM6,619.0
KMT2D,856.0
LOC106506477,1331.0
YME1L1,800.0
LOC106507303,840.0
LOC102723301,575.0
EHD4,1158.0
RARRES2,159.0
ADPRHL1,2234.0
LOC102167294,774.0
RAD54L2,945.0
LOC110259241,1482.0
TAOK2,414.0
LOC102159995,976.0
GCK,1199.0
LOC110261526,1720.0
ZFYVE28,3296.0
ERICH6B,1070.0
LOC100624191,560.0
COASY,1250.0
LOC106508334,949.0
ZNF131,1015.0
ASB11,1177.0
FAM13A,914.0
RMND5A,805.0
ALDH1L2,833.0
RNF139,1424.0
NAB1,550.0
DIP2C,1432.0
FAN1,815.0
LOC110257576,1275.0
LOC110259333,1495.0
EGLN1,759.0
CHCHD6,1177.0
ARMC1,394.0
CUL4A,1078.0
NDUFC2,796.0
LOC100738955,1787.0
ANKRD27,653.0
LOC110256581,1056.0
LOC110262246,1359.0
LOC100738003,466.0
TBCE,877.0
GALNT11,804.0
CASZ1,1699.0
PPM1L,1232.0
TENM3,1329.0
LOC110262081,1140.0
LOC106510452,1025.0
CBX6,249.0
EIF5A,669.0
TTC23,1503.0
OSBPL9,982.0
LOC110260387,1250.0
NEIL2,1414.0
CSE1L,713.0
LOC110261268,2775.0
PTPN21,871.0
ATL2,740.0
USP48,870.0
PIR,1127.0
CASP2,942.0
MDN1,1025.0
FEM1C,702.0
ENG,211.0
TMEM134,1010.0
LOC106508849,721.0
LOC106509384,1387.0
ANKLE1,1234.0
LOC110259932,917.0
SELENOK,681.0
ECHS1,753.0
LOC106505735,947.0
TM9SF3,575.0
SULT1E1,510.0
ATP9A,736.0
CEP112,436.0
LOC100524727,982.0
LHFPL5,894.0
FARP2,735.0
SNTA1,1531.0
LDB1,614.0
IDH2,1875.0
LOC110259349,3002.0
AFTPH,835.0
RSL24D1,762.0
B3GNT9,829.0
RBM45,383.0
RWDD1,629.0
RBM38,3299.0
LOC110256119,804.0
MTF2,1071.0
ZFAND6,752.0
PDE4A,622.0
POMT2,976.0
HDGFL3,670.0
RAPH1,349.0
LOC100739688,1483.0
SORT1,1293.0
FYN,512.0
SYT17,1071.0
TMEM259,1272.0
UBL3,855.0
LOC102159363,989.0
MKNK2,875.0
KCTD9,534.0
ZBED3,1115.0
NCOA6,901.0
LOC102165609,1339.0
GPSM2,735.0
TRPV2,495.0
LOC110257905,334.0
KIF26B,2566.0
RNF10,652.0
THAP2,556.0
GNAO1,1464.0
LOC102157807,1350.0
TMEM135,567.0
MILR1,895.0
LOC100620814,1125.0
RAI1,1224.0
GNE,1016.0
RHOA,605.0
LOC110259509,981.0
LOC106510468,867.0
INTS6L,1516.0
VWCE,1111.0
SPATA31D1,1024.0
HM13,903.0
UBE4B,885.0
KCND3,1341.0
NSD2,755.0
LOC106504338,1122.0
NOS1,1023.0
GNG8,2200.0
CORO6,1051.0
ZC3HAV1L,1171.0
CCDC191,741.0
PLAGL2,649.0
WDTC1,1320.0
LOC100156967,1274.0
SHMT1,352.0
NCL,1128.0
C13H3orf67,1102.0
DENND6A,548.0
CCP110,591.0
PPT2,687.0
OSBPL1A,937.0
ZNF19,1290.0
OBSL1,1173.0
LOC110255764,722.0
PRRC2A,913.0
MFF,1169.0
LOC110255546,665.0
DFNA5,1208.0
PYROXD1,929.0
LOC110260249,1431.0
USP53,1082.0
METAP2,489.0
LOC100625711,1045.0
C14H12orf65,709.0
DARS,990.0
LOC100523244,873.0
SRBD1,1168.0
GPR148,1364.0
LOC102157696,983.0
PTAFR,1162.0
DDX42,648.0
MAGI2,936.0
LOC106504926,855.0
LOC110257285,1223.0
LOC100518097,853.0
LOC100737051,780.0
TCOF1,753.0
LOC102166211,1216.0
IGF2BP3,566.0
MTMR14,462.0
AHR,305.0
XXYLT1,1129.0
LOC106510528,1519.0
TOPAZ1,1129.0
RNF111,974.0
RIMKLA,954.0
VDAC2,776.0
HELLS,324.0
PRNP,586.0
PPP2R5E,1127.0
LOC106509133,976.0
SRCAP,837.0
TXN2,921.0
LOC110256741,1994.0
FGGY,1728.0
DZIP3,914.0
INPP5K,877.0
LOC102158191,1062.0
TFEC,763.0
COX6B,1059.0
EFCAB1,4462.0
LOC110261247,920.0
SCAI,701.0
LOC110261940,1090.0
PCMTD2,591.0
HSD17B4,1291.0
POPDC2,904.0
SORBS3,511.0
FLRT2,239.0
KRAS,444.0
MORF4L2,1314.0
NAALAD2,1744.0
ART4,446.0
ANKRD40,479.0
LOC110261527,1500.0
DHX29,430.0
PGRMC2,561.0
LOC102163721,798.0
S100A10,244.0
LOC110260827,910.0
LOC106508141,916.0
LOC110261422,983.0
LOC110256020,1623.0
CD300A,878.0
MAU2,1005.0
SMARCE1,518.0
LOC102167618,932.0
NTSR2,1417.0
PPWD1,482.0
LOC110255622,1144.0
AZIN1,773.0
LOC110255582,866.0
B3GALNT2,1195.0
PPP1R35,624.0
LOC110261275,1128.0
ATP5J2,1130.0
DSEL,108.0
PSPN,946.0
PRKCB,526.0
LOC110260921,1345.0
RILPL2,1684.0
LOC100523684,990.0
ATP5G1,1111.0
HAND2,1244.0
LOC102165237,932.0
ALMS1,884.0
LOC110255537,1425.0
THUMPD2,1010.0
VPS41,1232.0
ERBB4,1680.0
SESN3,425.0
APLP2,509.0
SLC27A6,103.0
CD34,685.0
LOC100519808,1326.0
IFT88,931.0
CHST7,712.0
COMT,1679.0
ZNF428,353.0
C17H20orf194,849.0
CUL5,1200.0
GGA2,916.0
ANKRD49,206.0
LOC110255698,2646.0
RFXAP,829.0
PTPRA,772.0
LOC106510193,625.0
LOC100517800,1138.0
NUP62CL,981.0
TMEM131L,800.0
SLC22A13,710.0
SPTLC2,1099.0
FOXH1,936.0
LOC106508944,1974.0
EPHA6,1260.0
XPO6,729.0
UFL1,1037.0
TMED10,656.0
RAB2A,1041.0
LOC106510388,2067.0
PSMD2,840.0
LOC110261129,887.0
MCRIP1,869.0
LOC110257138,359.0
CLPTM1L,706.0
DCX,865.0
IRF3,723.0
S100Z,1145.0
ARHGAP12,883.0
HBS1L,1209.0
LOC100623270,479.0
OAS2,322.0
TRIM58,2104.0
NDUFAF3,946.0
DIS3L2,1457.0
HES4,1184.0
LOC106509590,1105.0
LOC100158011,1469.0
SGSM1,696.0
NTN5,1225.0
SLC18A1,576.0
RNF220,995.0
RABIF,807.0
AUNIP,635.0
GLYR1,998.0
DMXL2,814.0
IL34,1335.0
ERCC2,751.0
LOC106506835,1167.0
IQCF3,1057.0
MMP23B,923.0
COMTD1,753.0
PPP4R3B,641.0
NARFL,1574.0
SLC37A2,1270.0
SSFA2,388.0
XYLT1,710.0
EEF1D,564.0
EXT1,1014.0
MFAP3L,1944.0
HDDC3,881.0
SLC35E3,1117.0
C3H16orf52,1093.0
ATP13A4,974.0
CHRDL1,516.0
LOC100521529,1055.0
WDR45,1031.0
LOC106507939,868.0
DCT,1015.0
AK4,956.0
CKAP2L,821.0
UBQLN1,1161.0
PTP4A1,2316.0
ATP2C1,723.0
NMT1,855.0
MIDN,579.0
DNM3,1145.0
GABBR1,483.0
DPPA2,1216.0
FCHO1,1094.0
DDX18,749.0
CCL2,133.0
PTGIR,911.0
GIMAP6,587.0
PIK3IP1,309.0
SCARB1,474.0
LOC110259924,901.0
SYPL1,406.0
TDRD3,1326.0
DCAF1,948.0
KIF13B,1652.0
DDOST,616.0
LOC100514038,583.0
LOC110262320,1367.0
USP1,479.0
LOC102157576,830.0
LOC100522143,985.0
LOC110257125,924.0
COL5A3,119.0
ABCC1,1330.0
XDH,3235.0
CDADC1,698.0
POP1,1298.0
KIF3A,611.0
LOC110261313,865.0
LOC110255685,1132.0
SAP30L,303.0
KCNAB1,495.0
FARP1,578.0
TASP1,878.0
FAP,81.0
PRMT3,760.0
LOC102158650,1072.0
SBF2,1437.0
LOC110257936,1006.0
HMGXB3,646.0
LOC102166702,2311.0
LOC110259936,1324.0
C1H9orf43,1362.0
MSRB3,1378.0
LOC110261115,1087.0
ZNF449,609.0
GINS2,554.0
RPL4,478.0
PELO,428.0
GNPTAB,603.0
TMEM123,607.0
LOC106510483,1156.0
METRNL,969.0
C9H1orf27,909.0
LOC110259964,861.0
LOC110261227,966.0
LOC110259155,1389.0
LRRCC1,903.0
STXBP5,731.0
LRRC39,3591.0
NDUFS8,1454.0
PFN2,865.0
GPR156,817.0
NELFCD,717.0
ATF2,720.0
SLC22A5,1114.0
GPS2,762.0
LOC110260762,924.0
CDK10,1103.0
LOC106507373,2414.0
ARL5A,280.0
LOC110255951,1157.0
PNKP,952.0
SRRT,963.0
TET1,965.0
RABGEF1,1080.0
ILF3,1201.0
LOC102165061,1234.0
DEGS2,778.0
SKIV2L2,745.0
DLGAP4,753.0
TANGO2,789.0
LOC106508762,646.0
CCDC83,909.0
LOC106505748,1013.0
RNF170,603.0
ERICH1,585.0
TRIM23,556.0
ZFPM2,1033.0
